"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_UP",4.32252322274147e-35,2.10593331411964e-31,1.54318309134871,-0.805138209550243,-3.09796869644299,184,"ENSMUSG00000019970;ENSMUSG00000000782;ENSMUSG00000060131;ENSMUSG00000032440;ENSMUSG00000020388;ENSMUSG00000049866;ENSMUSG00000020644;ENSMUSG00000027985;ENSMUSG00000027718;ENSMUSG00000046807;ENSMUSG00000059146;ENSMUSG00000030165;ENSMUSG00000070942;ENSMUSG00000021728;ENSMUSG00000038886;ENSMUSG00000001248;ENSMUSG00000021678;ENSMUSG00000020846;ENSMUSG00000027854;ENSMUSG00000022892;ENSMUSG00000019726;ENSMUSG00000049109;ENSMUSG00000001700;ENSMUSG00000043587;ENSMUSG00000050592;ENSMUSG00000020395;ENSMUSG00000022018;ENSMUSG00000025014;ENSMUSG00000021696;ENSMUSG00000022462;ENSMUSG00000035941;ENSMUSG00000026989;ENSMUSG00000022272;ENSMUSG00000045287;ENSMUSG00000050052;ENSMUSG00000039157;ENSMUSG00000034613;ENSMUSG00000034892;ENSMUSG00000020868;ENSMUSG00000032776;ENSMUSG00000005763;ENSMUSG00000023927;ENSMUSG00000044770;ENSMUSG00000070407;ENSMUSG00000025357;ENSMUSG00000033316;ENSMUSG00000015143;ENSMUSG00000019189;ENSMUSG00000067220;ENSMUSG00000057191;ENSMUSG00000040383;ENSMUSG00000036565;ENSMUSG00000047675;ENSMUSG00000074748;ENSMUSG00000028603;ENSMUSG00000030671;ENSMUSG00000024140;ENSMUSG00000020689;ENSMUSG00000032058;ENSMUSG00000060791;ENSMUSG00000044037;ENSMUSG00000039485;ENSMUSG00000034614;ENSMUSG00000027397;ENSMUSG00000031021;ENSMUSG00000037972;ENSMUSG00000054932;ENSMUSG00000026617;ENSMUSG00000006705;ENSMUSG00000016194;ENSMUSG00000048027;ENSMUSG00000017756;ENSMUSG00000060261;ENSMUSG00000053134;ENSMUSG00000105906;ENSMUSG00000001029;ENSMUSG00000041870;ENSMUSG00000001348;ENSMUSG00000029217;ENSMUSG00000035168;ENSMUSG00000000817;ENSMUSG00000024725;ENSMUSG00000037295;ENSMUSG00000053716;ENSMUSG00000056121;ENSMUSG00000037944;ENSMUSG00000026626;ENSMUSG00000028630;ENSMUSG00000049555;ENSMUSG00000045775;ENSMUSG00000000532;ENSMUSG00000039831;ENSMUSG00000039384;ENSMUSG00000070385;ENSMUSG00000044250"
"GSE7852_TREG_VS_TCONV_LN_DN",1.46631449498095e-30,3.57194210977358e-27,1.43902565267782,-0.796734630412991,-3.06392604689207,176,"ENSMUSG00000019970;ENSMUSG00000000782;ENSMUSG00000060131;ENSMUSG00000020388;ENSMUSG00000045777;ENSMUSG00000046807;ENSMUSG00000059146;ENSMUSG00000030165;ENSMUSG00000070942;ENSMUSG00000021728;ENSMUSG00000029130;ENSMUSG00000026547;ENSMUSG00000020846;ENSMUSG00000027883;ENSMUSG00000022892;ENSMUSG00000039168;ENSMUSG00000019726;ENSMUSG00000049109;ENSMUSG00000041235;ENSMUSG00000001700;ENSMUSG00000018654;ENSMUSG00000050592;ENSMUSG00000020395;ENSMUSG00000022018;ENSMUSG00000025014;ENSMUSG00000021696;ENSMUSG00000035941;ENSMUSG00000026989;ENSMUSG00000022272;ENSMUSG00000032946;ENSMUSG00000050052;ENSMUSG00000039157;ENSMUSG00000027720;ENSMUSG00000036944;ENSMUSG00000033416;ENSMUSG00000032776;ENSMUSG00000047344;ENSMUSG00000023927;ENSMUSG00000015839;ENSMUSG00000041439;ENSMUSG00000044770;ENSMUSG00000032528;ENSMUSG00000070407;ENSMUSG00000015143;ENSMUSG00000056493;ENSMUSG00000067220;ENSMUSG00000020901;ENSMUSG00000043065;ENSMUSG00000021236;ENSMUSG00000032870;ENSMUSG00000036565;ENSMUSG00000045092;ENSMUSG00000074748;ENSMUSG00000028064;ENSMUSG00000051890;ENSMUSG00000064373;ENSMUSG00000030671;ENSMUSG00000024140;ENSMUSG00000020689;ENSMUSG00000031112;ENSMUSG00000031166;ENSMUSG00000078317;ENSMUSG00000044037;ENSMUSG00000027035;ENSMUSG00000039485;ENSMUSG00000034614;ENSMUSG00000031021;ENSMUSG00000020315;ENSMUSG00000037972;ENSMUSG00000026576;ENSMUSG00000020660;ENSMUSG00000054932;ENSMUSG00000048027;ENSMUSG00000017756;ENSMUSG00000060261;ENSMUSG00000019838;ENSMUSG00000039908;ENSMUSG00000070056;ENSMUSG00000001029;ENSMUSG00000049550;ENSMUSG00000029217;ENSMUSG00000021224;ENSMUSG00000006345;ENSMUSG00000037295;ENSMUSG00000052013;ENSMUSG00000028630;ENSMUSG00000049555;ENSMUSG00000045775;ENSMUSG00000033949;ENSMUSG00000039831;ENSMUSG00000039384;ENSMUSG00000070385"
"GSE7852_TREG_VS_TCONV_DN",3.59417276147673e-30,5.8369365646382e-27,1.42456271623384,-0.779723120004608,-3.05624359290656,189,"ENSMUSG00000019970;ENSMUSG00000060131;ENSMUSG00000032440;ENSMUSG00000020388;ENSMUSG00000049866;ENSMUSG00000027718;ENSMUSG00000045777;ENSMUSG00000046807;ENSMUSG00000059146;ENSMUSG00000030165;ENSMUSG00000028906;ENSMUSG00000070942;ENSMUSG00000021728;ENSMUSG00000029130;ENSMUSG00000039747;ENSMUSG00000020846;ENSMUSG00000039168;ENSMUSG00000019726;ENSMUSG00000049109;ENSMUSG00000036169;ENSMUSG00000041235;ENSMUSG00000001700;ENSMUSG00000043587;ENSMUSG00000024642;ENSMUSG00000018654;ENSMUSG00000020395;ENSMUSG00000004880;ENSMUSG00000021696;ENSMUSG00000055541;ENSMUSG00000023274;ENSMUSG00000045287;ENSMUSG00000039497;ENSMUSG00000050052;ENSMUSG00000039157;ENSMUSG00000034613;ENSMUSG00000033416;ENSMUSG00000032776;ENSMUSG00000008730;ENSMUSG00000047344;ENSMUSG00000015839;ENSMUSG00000044770;ENSMUSG00000032528;ENSMUSG00000070407;ENSMUSG00000036779;ENSMUSG00000067220;ENSMUSG00000020901;ENSMUSG00000057191;ENSMUSG00000021236;ENSMUSG00000032870;ENSMUSG00000045092;ENSMUSG00000027508;ENSMUSG00000028064;ENSMUSG00000030671;ENSMUSG00000020689;ENSMUSG00000049577;ENSMUSG00000031112;ENSMUSG00000078317;ENSMUSG00000036661;ENSMUSG00000044037;ENSMUSG00000042148;ENSMUSG00000039485;ENSMUSG00000027397;ENSMUSG00000031021;ENSMUSG00000050075;ENSMUSG00000010097;ENSMUSG00000037348;ENSMUSG00000006705;ENSMUSG00000016194;ENSMUSG00000036840;ENSMUSG00000034042;ENSMUSG00000005986;ENSMUSG00000017756;ENSMUSG00000060261;ENSMUSG00000020520;ENSMUSG00000001029;ENSMUSG00000049550;ENSMUSG00000022747;ENSMUSG00000052040;ENSMUSG00000035168;ENSMUSG00000030019;ENSMUSG00000006345;ENSMUSG00000043415;ENSMUSG00000034786;ENSMUSG00000047867;ENSMUSG00000021242;ENSMUSG00000025597;ENSMUSG00000028630;ENSMUSG00000031971;ENSMUSG00000040557;ENSMUSG00000039831;ENSMUSG00000021754;ENSMUSG00000033478"
"GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP",1.04807265849639e-28,1.27655249804861e-25,1.38774608305349,-0.767264213837511,-2.99057554874282,193,"ENSMUSG00000000782;ENSMUSG00000060131;ENSMUSG00000032440;ENSMUSG00000020388;ENSMUSG00000049866;ENSMUSG00000035042;ENSMUSG00000027985;ENSMUSG00000027718;ENSMUSG00000006344;ENSMUSG00000046807;ENSMUSG00000059146;ENSMUSG00000030165;ENSMUSG00000028906;ENSMUSG00000070942;ENSMUSG00000032437;ENSMUSG00000029130;ENSMUSG00000020846;ENSMUSG00000048521;ENSMUSG00000049109;ENSMUSG00000004263;ENSMUSG00000042385;ENSMUSG00000043587;ENSMUSG00000018654;ENSMUSG00000022018;ENSMUSG00000021696;ENSMUSG00000055541;ENSMUSG00000035941;ENSMUSG00000026989;ENSMUSG00000000869;ENSMUSG00000022272;ENSMUSG00000039497;ENSMUSG00000050052;ENSMUSG00000017376;ENSMUSG00000026932;ENSMUSG00000041439;ENSMUSG00000032528;ENSMUSG00000070407;ENSMUSG00000015143;ENSMUSG00000067220;ENSMUSG00000020901;ENSMUSG00000057191;ENSMUSG00000040383;ENSMUSG00000036565;ENSMUSG00000018363;ENSMUSG00000074748;ENSMUSG00000024177;ENSMUSG00000027508;ENSMUSG00000028064;ENSMUSG00000051890;ENSMUSG00000028603;ENSMUSG00000024140;ENSMUSG00000020689;ENSMUSG00000060470;ENSMUSG00000020393;ENSMUSG00000026737;ENSMUSG00000047721;ENSMUSG00000060791;ENSMUSG00000036278;ENSMUSG00000027035;ENSMUSG00000034614;ENSMUSG00000030880;ENSMUSG00000037972;ENSMUSG00000026576;ENSMUSG00000026617;ENSMUSG00000024436;ENSMUSG00000037348;ENSMUSG00000042272;ENSMUSG00000021000;ENSMUSG00000048027;ENSMUSG00000020520;ENSMUSG00000070056;ENSMUSG00000049550;ENSMUSG00000037300;ENSMUSG00000062082;ENSMUSG00000015757;ENSMUSG00000024725;ENSMUSG00000035900;ENSMUSG00000006345;ENSMUSG00000030283;ENSMUSG00000037295;ENSMUSG00000030505;ENSMUSG00000022856;ENSMUSG00000020441;ENSMUSG00000045775;ENSMUSG00000000532;ENSMUSG00000039831;ENSMUSG00000043067;ENSMUSG00000040703;ENSMUSG00000046532;ENSMUSG00000063430;ENSMUSG00000034973;ENSMUSG00000026765;ENSMUSG00000020263;ENSMUSG00000012126;ENSMUSG00000032750;ENSMUSG00000070691;ENSMUSG00000034574;ENSMUSG00000029998;ENSMUSG00000074207;ENSMUSG00000055044;ENSMUSG00000020882;ENSMUSG00000041040;ENSMUSG00000024065;ENSMUSG00000029287;ENSMUSG00000026434"
"GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN",1.48076078165449e-25,1.44285330564413e-22,1.31101476274061,-0.753228051222263,-2.92172059843427,185,"ENSMUSG00000019970;ENSMUSG00000020388;ENSMUSG00000049866;ENSMUSG00000020644;ENSMUSG00000035042;ENSMUSG00000027985;ENSMUSG00000006344;ENSMUSG00000040451;ENSMUSG00000025026;ENSMUSG00000059146;ENSMUSG00000021728;ENSMUSG00000029130;ENSMUSG00000001248;ENSMUSG00000020846;ENSMUSG00000019726;ENSMUSG00000036169;ENSMUSG00000063077;ENSMUSG00000001700;ENSMUSG00000042385;ENSMUSG00000020395;ENSMUSG00000025014;ENSMUSG00000032412;ENSMUSG00000030352;ENSMUSG00000026094;ENSMUSG00000021482;ENSMUSG00000050052;ENSMUSG00000027720;ENSMUSG00000036944;ENSMUSG00000026932;ENSMUSG00000016087;ENSMUSG00000015839;ENSMUSG00000041439;ENSMUSG00000028261;ENSMUSG00000072437;ENSMUSG00000015143;ENSMUSG00000019189;ENSMUSG00000038024;ENSMUSG00000047514;ENSMUSG00000044308;ENSMUSG00000045092;ENSMUSG00000074748;ENSMUSG00000024084;ENSMUSG00000028064;ENSMUSG00000064373;ENSMUSG00000069094;ENSMUSG00000031112;ENSMUSG00000038175;ENSMUSG00000028719;ENSMUSG00000044037;ENSMUSG00000024070;ENSMUSG00000006494;ENSMUSG00000017493;ENSMUSG00000022696;ENSMUSG00000027397;ENSMUSG00000031021;ENSMUSG00000026576;ENSMUSG00000054932;ENSMUSG00000037348;ENSMUSG00000036006;ENSMUSG00000036840;ENSMUSG00000031309;ENSMUSG00000001444;ENSMUSG00000075000;ENSMUSG00000041852;ENSMUSG00000001348;ENSMUSG00000029217;ENSMUSG00000035168;ENSMUSG00000035725"
"GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_DN",5.36770787566971e-24,4.3585787950438e-21,1.27091304449619,-0.758927023451594,-2.87789854436092,170,"ENSMUSG00000003882;ENSMUSG00000019970;ENSMUSG00000060131;ENSMUSG00000020388;ENSMUSG00000049866;ENSMUSG00000059588;ENSMUSG00000045777;ENSMUSG00000046807;ENSMUSG00000025026;ENSMUSG00000021728;ENSMUSG00000029130;ENSMUSG00000039747;ENSMUSG00000020846;ENSMUSG00000027883;ENSMUSG00000022892;ENSMUSG00000049109;ENSMUSG00000041235;ENSMUSG00000063077;ENSMUSG00000001700;ENSMUSG00000043587;ENSMUSG00000050592;ENSMUSG00000020395;ENSMUSG00000033530;ENSMUSG00000025014;ENSMUSG00000055148;ENSMUSG00000035941;ENSMUSG00000026989;ENSMUSG00000045287;ENSMUSG00000032518;ENSMUSG00000025545;ENSMUSG00000033416;ENSMUSG00000008730;ENSMUSG00000044770;ENSMUSG00000032528;ENSMUSG00000070407;ENSMUSG00000033316;ENSMUSG00000019920;ENSMUSG00000025246;ENSMUSG00000015143;ENSMUSG00000032870;ENSMUSG00000091803;ENSMUSG00000028603;ENSMUSG00000006494;ENSMUSG00000017493;ENSMUSG00000034994;ENSMUSG00000034614;ENSMUSG00000028495;ENSMUSG00000021983;ENSMUSG00000022972;ENSMUSG00000038619;ENSMUSG00000006705;ENSMUSG00000048027;ENSMUSG00000024078"
"GSE40274_LEF1_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",6.94588782084852e-24,4.83433792331057e-21,1.26273988547916,-0.747513082116553,-2.87672319008907,179,"ENSMUSG00000019970;ENSMUSG00000060131;ENSMUSG00000020644;ENSMUSG00000027985;ENSMUSG00000027718;ENSMUSG00000006344;ENSMUSG00000025026;ENSMUSG00000021728;ENSMUSG00000039747;ENSMUSG00000022892;ENSMUSG00000048521;ENSMUSG00000049109;ENSMUSG00000001700;ENSMUSG00000020395;ENSMUSG00000033530;ENSMUSG00000025085;ENSMUSG00000035941;ENSMUSG00000024006;ENSMUSG00000032946;ENSMUSG00000026094;ENSMUSG00000039497;ENSMUSG00000050052;ENSMUSG00000039157;ENSMUSG00000036944;ENSMUSG00000026932;ENSMUSG00000023927;ENSMUSG00000015839;ENSMUSG00000041439;ENSMUSG00000070407;ENSMUSG00000021143;ENSMUSG00000031925;ENSMUSG00000067220;ENSMUSG00000002210;ENSMUSG00000031132;ENSMUSG00000036565;ENSMUSG00000018363;ENSMUSG00000051890;ENSMUSG00000069094;ENSMUSG00000020689;ENSMUSG00000060470;ENSMUSG00000026737;ENSMUSG00000060791;ENSMUSG00000044037;ENSMUSG00000042148;ENSMUSG00000006494;ENSMUSG00000044551;ENSMUSG00000039485;ENSMUSG00000031021;ENSMUSG00000066687;ENSMUSG00000030965;ENSMUSG00000018906;ENSMUSG00000061455;ENSMUSG00000030170;ENSMUSG00000036840;ENSMUSG00000048027;ENSMUSG00000032047;ENSMUSG00000021504;ENSMUSG00000070056;ENSMUSG00000001029;ENSMUSG00000032078;ENSMUSG00000004568;ENSMUSG00000031207;ENSMUSG00000001674;ENSMUSG00000000817;ENSMUSG00000041313;ENSMUSG00000021224;ENSMUSG00000005611;ENSMUSG00000030283;ENSMUSG00000026626;ENSMUSG00000028630;ENSMUSG00000049555;ENSMUSG00000045775;ENSMUSG00000000532;ENSMUSG00000039384;ENSMUSG00000044250;ENSMUSG00000005034;ENSMUSG00000034973;ENSMUSG00000044328;ENSMUSG00000002897;ENSMUSG00000061577;ENSMUSG00000012126;ENSMUSG00000034574;ENSMUSG00000042870;ENSMUSG00000004865;ENSMUSG00000072568;ENSMUSG00000036009;ENSMUSG00000003500;ENSMUSG00000024065"
"GSE37301_CD4_TCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP",1.03346166017373e-22,6.29378151045804e-20,1.23789667319529,-0.789153588841747,-2.88983002337976,139,"ENSMUSG00000019970;ENSMUSG00000000782;ENSMUSG00000060131;ENSMUSG00000027985;ENSMUSG00000006344;ENSMUSG00000030165;ENSMUSG00000029130;ENSMUSG00000038886;ENSMUSG00000020846;ENSMUSG00000022892;ENSMUSG00000049109;ENSMUSG00000041235;ENSMUSG00000018654;ENSMUSG00000050592;ENSMUSG00000044442;ENSMUSG00000021696;ENSMUSG00000055541;ENSMUSG00000030852;ENSMUSG00000026989;ENSMUSG00000022272;ENSMUSG00000032946;ENSMUSG00000045287;ENSMUSG00000039497;ENSMUSG00000017376;ENSMUSG00000020868;ENSMUSG00000032776;ENSMUSG00000044770;ENSMUSG00000032528;ENSMUSG00000070407;ENSMUSG00000031925;ENSMUSG00000072437;ENSMUSG00000020901;ENSMUSG00000031132;ENSMUSG00000024084;ENSMUSG00000027508;ENSMUSG00000028064;ENSMUSG00000064373;ENSMUSG00000028603;ENSMUSG00000030671;ENSMUSG00000020689;ENSMUSG00000058317;ENSMUSG00000038175;ENSMUSG00000031166;ENSMUSG00000036661;ENSMUSG00000044037;ENSMUSG00000006494;ENSMUSG00000017493;ENSMUSG00000039485;ENSMUSG00000027397;ENSMUSG00000037972;ENSMUSG00000026576;ENSMUSG00000036006;ENSMUSG00000066621;ENSMUSG00000005986;ENSMUSG00000017756;ENSMUSG00000060261;ENSMUSG00000020520;ENSMUSG00000019838;ENSMUSG00000039908;ENSMUSG00000049550;ENSMUSG00000004568;ENSMUSG00000006345;ENSMUSG00000030283;ENSMUSG00000039621;ENSMUSG00000049555;ENSMUSG00000045775;ENSMUSG00000039831;ENSMUSG00000070385;ENSMUSG00000035919;ENSMUSG00000037606;ENSMUSG00000026765;ENSMUSG00000030341;ENSMUSG00000020263;ENSMUSG00000029622"
"GSE7460_TCONV_VS_TREG_LN_UP",1.78897612686421e-21,9.6843241000916e-19,1.19534448258848,-0.732078274518397,-2.79405712719453,173,"ENSMUSG00000060131;ENSMUSG00000020388;ENSMUSG00000027718;ENSMUSG00000045777;ENSMUSG00000046807;ENSMUSG00000030165;ENSMUSG00000070942;ENSMUSG00000021728;ENSMUSG00000029130;ENSMUSG00000001248;ENSMUSG00000026547;ENSMUSG00000020846;ENSMUSG00000022892;ENSMUSG00000039168;ENSMUSG00000019726;ENSMUSG00000049109;ENSMUSG00000018654;ENSMUSG00000050592;ENSMUSG00000020395;ENSMUSG00000022018;ENSMUSG00000025014;ENSMUSG00000021696;ENSMUSG00000055541;ENSMUSG00000035941;ENSMUSG00000026989;ENSMUSG00000022272;ENSMUSG00000032946;ENSMUSG00000039497;ENSMUSG00000050052;ENSMUSG00000027720;ENSMUSG00000036944;ENSMUSG00000033416;ENSMUSG00000032776;ENSMUSG00000047344;ENSMUSG00000023927;ENSMUSG00000015839;ENSMUSG00000041439;ENSMUSG00000044770;ENSMUSG00000032528;ENSMUSG00000070407;ENSMUSG00000056493;ENSMUSG00000067220;ENSMUSG00000020901;ENSMUSG00000043065;ENSMUSG00000032870;ENSMUSG00000045092;ENSMUSG00000074748;ENSMUSG00000022217;ENSMUSG00000028064;ENSMUSG00000051890;ENSMUSG00000064373;ENSMUSG00000030671;ENSMUSG00000024140;ENSMUSG00000020689;ENSMUSG00000020393;ENSMUSG00000031166;ENSMUSG00000032058;ENSMUSG00000044037;ENSMUSG00000006494;ENSMUSG00000027035;ENSMUSG00000053985;ENSMUSG00000039485;ENSMUSG00000034614;ENSMUSG00000031021;ENSMUSG00000037972;ENSMUSG00000026576;ENSMUSG00000054932;ENSMUSG00000043535;ENSMUSG00000037348;ENSMUSG00000021000;ENSMUSG00000048027;ENSMUSG00000017756;ENSMUSG00000060261;ENSMUSG00000019838;ENSMUSG00000070056;ENSMUSG00000049550;ENSMUSG00000029217;ENSMUSG00000040990;ENSMUSG00000033862;ENSMUSG00000037295;ENSMUSG00000052013;ENSMUSG00000028630;ENSMUSG00000049555;ENSMUSG00000045775;ENSMUSG00000039831;ENSMUSG00000039384;ENSMUSG00000070385;ENSMUSG00000040703;ENSMUSG00000046532;ENSMUSG00000031453"
"GSE17580_TREG_VS_TEFF_DN",3.91911086058697e-17,1.90939081127797e-14,1.06720998682811,-0.676737824995977,-2.60083642322425,178,"ENSMUSG00000000782;ENSMUSG00000049866;ENSMUSG00000020644;ENSMUSG00000027985;ENSMUSG00000045777;ENSMUSG00000021728;ENSMUSG00000026547;ENSMUSG00000022892;ENSMUSG00000039168;ENSMUSG00000019726;ENSMUSG00000048521;ENSMUSG00000007891;ENSMUSG00000041235;ENSMUSG00000026667;ENSMUSG00000028556;ENSMUSG00000055541;ENSMUSG00000035941;ENSMUSG00000024006;ENSMUSG00000022272;ENSMUSG00000032946;ENSMUSG00000026094;ENSMUSG00000033416;ENSMUSG00000015839;ENSMUSG00000044770;ENSMUSG00000015143;ENSMUSG00000027938;ENSMUSG00000028843;ENSMUSG00000024140;ENSMUSG00000060470;ENSMUSG00000068823;ENSMUSG00000016619;ENSMUSG00000024070;ENSMUSG00000026083;ENSMUSG00000003037;ENSMUSG00000053985;ENSMUSG00000020315;ENSMUSG00000026576;ENSMUSG00000082361;ENSMUSG00000016194;ENSMUSG00000019951;ENSMUSG00000021374;ENSMUSG00000029020;ENSMUSG00000017756;ENSMUSG00000041870;ENSMUSG00000001348;ENSMUSG00000043962;ENSMUSG00000035168;ENSMUSG00000000817;ENSMUSG00000030019;ENSMUSG00000030283;ENSMUSG00000054892;ENSMUSG00000063450;ENSMUSG00000000532;ENSMUSG00000021203;ENSMUSG00000040813;ENSMUSG00000035919;ENSMUSG00000044328;ENSMUSG00000014077;ENSMUSG00000024811;ENSMUSG00000020263;ENSMUSG00000032750;ENSMUSG00000013698;ENSMUSG00000059119;ENSMUSG00000024556;ENSMUSG00000033237;ENSMUSG00000020573;ENSMUSG00000055044;ENSMUSG00000037415;ENSMUSG00000015837;ENSMUSG00000035696;ENSMUSG00000025794;ENSMUSG00000041773;ENSMUSG00000074102;ENSMUSG00000032011;ENSMUSG00000044447;ENSMUSG00000024413;ENSMUSG00000030541;ENSMUSG00000029174"
