"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051250","negative regulation of lymphocyte activation","12/307","135/11987",0.0888888888888889,3.47072023163228,4.68036299929371,0.000178419803777229,0.00641943417713946,0.00527611465320616,"Ctla4/Il2ra/Tigit/Lag3/Twsg1/Pdcd1lg2/Il10/Cd80/Foxp3/Lrrc32/Lyn/Id2",12
"GO:0061448","connective tissue development","14/307","177/11987",0.0790960451977401,3.08835274848635,4.53785323457052,0.000183265249519297,0.00652648694716681,0.00536410101976461,"Maf/Trpv4/Ccn4/Csf1/Rorc/Twsg1/Tgfbr2/Scin/Trpm4/Rflnb/Tgfbr1/Ecm1/Id2/Ift80",14
"GO:0002456","T cell mediated immunity","11/307","116/11987",0.0948275862068965,3.70260024710772,4.74189635547545,0.000187171446839546,0.00659826615626278,0.00542309614713198,"P2rx7/Stx11/Cd80/Slamf1/Klrd1/Foxp3/Il7r/Trpm4/Ahr/Ccr2/Lyst",11
"GO:0071677","positive regulation of mononuclear cell migration","8/307","63/11987",0.126984126984127,4.95817175947469,5.10668218086853,0.000192295474464343,0.00671111205880557,0.005515843872793,"Trpv4/Csf1/Ccr6/Slamf1/Ccl20/App/Ccr2/Ccl5",8
"GO:0042327","positive regulation of phosphorylation","23/307","393/11987",0.0585241730279898,2.28511160288767,4.19957532116441,0.000196387534725121,0.00678606431871952,0.00557744692158368,"Nrp1/Ptpn5/Tead1/Niban1/P2rx7/Csf1/Ezh2/Lif/Cd80/Prr5l/Notch2/Il21/Lyn/Sesn2/App/Dab2ip/Mrnip/Snx9/Pim1/F2/Ntrk3/Ccl5/Slc1a1",23
"GO:0002687","positive regulation of leukocyte migration","10/307","99/11987",0.101010101010101,3.9440002632185,4.76854567261767,0.000217875798486217,0.00718253809428069,0.00590330758766849,"Trpv4/Csf1/Ccr6/Slamf1/Ccl20/App/Ccr2/F2rl1/Adora3/Ccl5",10
"GO:0032649","regulation of type II interferon production","10/307","99/11987",0.101010101010101,3.9440002632185,4.76854567261767,0.000217875798486217,0.00718253809428069,0.00590330758766849,"Pdcd1lg2/Il10/Slamf1/Klrk1/Foxp3/Lta/Il21/App/Ccr2/F2rl1",10
"GO:0042102","positive regulation of T cell proliferation","9/307","81/11987",0.111111111111111,4.33840028954035,4.887456248787,0.000218077152585116,0.00718253809428069,0.00590330758766849,"Il2ra/Pdcd1lg2/Tgfbr2/Cd80/Slamf1/Foxp3/Il21/Ccr2/Ccl5",9
"GO:2000106","regulation of leukocyte apoptotic process","9/307","81/11987",0.111111111111111,4.33840028954035,4.887456248787,0.000218077152585116,0.00718253809428069,0.00590330758766849,"Tnfrsf4/P2rx7/Rorc/Il10/Fcmr/Il7r/Lyn/Bcl2l11/Ccl5",9
"GO:0002573","myeloid leukocyte differentiation","15/307","202/11987",0.0742574257425743,2.89942593607895,4.41385597752841,0.000218151586817694,0.00718253809428069,0.00590330758766849,"Lef1/Ccn4/Csf1/Lif/Fes/Clec2g/Tgfbr2/Notch2/Ifi208/Lyn/App/F2rl1/Id2/Ccl5/Ift80",15
