"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN",2.56071207492015e-05,0.000413105603609634,0.575610261071129,0.661490478822543,1.84793150762883,152,"ENSMUSG00000031004;ENSMUSG00000025997;ENSMUSG00000033538;ENSMUSG00000015396;ENSMUSG00000020914;ENSMUSG00000029822;ENSMUSG00000039232;ENSMUSG00000025151;ENSMUSG00000009585;ENSMUSG00000021109;ENSMUSG00000016498;ENSMUSG00000067336;ENSMUSG00000075122;ENSMUSG00000002578;ENSMUSG00000032501;ENSMUSG00000035107;ENSMUSG00000034855;ENSMUSG00000029084;ENSMUSG00000032656;ENSMUSG00000022021;ENSMUSG00000019817;ENSMUSG00000013275;ENSMUSG00000028703;ENSMUSG00000044252;ENSMUSG00000002983;ENSMUSG00000028367;ENSMUSG00000018770;ENSMUSG00000076441;ENSMUSG00000021843;ENSMUSG00000044468;ENSMUSG00000041351;ENSMUSG00000016496;ENSMUSG00000028793;ENSMUSG00000030156"
"GSE3982_BCELL_VS_TH1_DN",2.65503915933749e-05,0.000426909266808324,0.575610261071129,0.669440708508896,1.85759125948306,146,"ENSMUSG00000025810;ENSMUSG00000005233;ENSMUSG00000014158;ENSMUSG00000020649;ENSMUSG00000068129;ENSMUSG00000024098;ENSMUSG00000057406;ENSMUSG00000030103;ENSMUSG00000015880;ENSMUSG00000026463;ENSMUSG00000059325;ENSMUSG00000062866;ENSMUSG00000026012;ENSMUSG00000028937;ENSMUSG00000024222;ENSMUSG00000028680;ENSMUSG00000034957;ENSMUSG00000025747;ENSMUSG00000026047;ENSMUSG00000029499;ENSMUSG00000028678;ENSMUSG00000062248;ENSMUSG00000045045;ENSMUSG00000027533;ENSMUSG00000030867;ENSMUSG00000028453;ENSMUSG00000021371;ENSMUSG00000027379;ENSMUSG00000005470;ENSMUSG00000032400;ENSMUSG00000027074;ENSMUSG00000015437;ENSMUSG00000024793;ENSMUSG00000064065"
"GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP",2.7275399562434e-05,0.00043712416667164,0.575610261071129,0.690436304903118,1.89498547853723,131,"ENSMUSG00000038127;ENSMUSG00000069833;ENSMUSG00000015340;ENSMUSG00000045573;ENSMUSG00000015396;ENSMUSG00000026358;ENSMUSG00000019990;ENSMUSG00000027078;ENSMUSG00000030208;ENSMUSG00000029401;ENSMUSG00000037868;ENSMUSG00000025314;ENSMUSG00000034714;ENSMUSG00000041959;ENSMUSG00000030122;ENSMUSG00000032656;ENSMUSG00000024300;ENSMUSG00000048120;ENSMUSG00000047875;ENSMUSG00000029994;ENSMUSG00000000278;ENSMUSG00000074785;ENSMUSG00000011179;ENSMUSG00000042129;ENSMUSG00000031383;ENSMUSG00000005054"
"GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP",2.78228633926125e-05,0.000444436034258388,0.575610261071129,0.659485077256046,1.86405936338364,172,"ENSMUSG00000068227;ENSMUSG00000025997;ENSMUSG00000055435;ENSMUSG00000026009;ENSMUSG00000014599;ENSMUSG00000039232;ENSMUSG00000053158;ENSMUSG00000022015;ENSMUSG00000027009;ENSMUSG00000024812;ENSMUSG00000039616;ENSMUSG00000020098;ENSMUSG00000021596;ENSMUSG00000024095;ENSMUSG00000026223;ENSMUSG00000021990;ENSMUSG00000060147;ENSMUSG00000019817;ENSMUSG00000042228;ENSMUSG00000024300;ENSMUSG00000032089;ENSMUSG00000057137;ENSMUSG00000021550;ENSMUSG00000039697;ENSMUSG00000043004"
"GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_UP",2.83555289971524e-05,0.000451464500895838,0.575610261071129,0.754153174852616,1.96992205894754,77,"ENSMUSG00000069833;ENSMUSG00000025997;ENSMUSG00000032420;ENSMUSG00000068923;ENSMUSG00000051747;ENSMUSG00000033147;ENSMUSG00000043050;ENSMUSG00000039232;ENSMUSG00000036169;ENSMUSG00000022297;ENSMUSG00000025321;ENSMUSG00000020098;ENSMUSG00000002565;ENSMUSG00000043153;ENSMUSG00000034177;ENSMUSG00000027718;ENSMUSG00000028480;ENSMUSG00000029370;ENSMUSG00000031652;ENSMUSG00000031618"
"GSE32255_UNSTIM_VS_4H_LPS_STIM_DC_DN",2.95040940061162e-05,0.000468221322468398,0.575610261071129,0.672856798228388,1.84783357566826,132,"ENSMUSG00000071552;ENSMUSG00000026009;ENSMUSG00000019872;ENSMUSG00000025279;ENSMUSG00000001025;ENSMUSG00000043110;ENSMUSG00000028150;ENSMUSG00000015709;ENSMUSG00000027907;ENSMUSG00000004105;ENSMUSG00000068566;ENSMUSG00000019975;ENSMUSG00000031506;ENSMUSG00000052512;ENSMUSG00000030577;ENSMUSG00000063568;ENSMUSG00000030824;ENSMUSG00000055629;ENSMUSG00000041959;ENSMUSG00000019256;ENSMUSG00000032688;ENSMUSG00000056671;ENSMUSG00000029084;ENSMUSG00000034903;ENSMUSG00000021591;ENSMUSG00000061615;ENSMUSG00000041729;ENSMUSG00000038718;ENSMUSG00000000278;ENSMUSG00000034266"
"GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP",3.12206478862509e-05,0.000493853884746151,0.557332238758646,0.618128040282343,1.75968091322018,192,"ENSMUSG00000031004;ENSMUSG00000051378;ENSMUSG00000038252;ENSMUSG00000033952;ENSMUSG00000021569;ENSMUSG00000020493;ENSMUSG00000027699;ENSMUSG00000027306;ENSMUSG00000034906;ENSMUSG00000027715;ENSMUSG00000025747;ENSMUSG00000036223;ENSMUSG00000068744;ENSMUSG00000042606;ENSMUSG00000028678;ENSMUSG00000019992;ENSMUSG00000072919;ENSMUSG00000000028;ENSMUSG00000024378;ENSMUSG00000015749;ENSMUSG00000062510;ENSMUSG00000000628;ENSMUSG00000005470;ENSMUSG00000032218;ENSMUSG00000017146;ENSMUSG00000019845;ENSMUSG00000027074;ENSMUSG00000028718;ENSMUSG00000000411;ENSMUSG00000023505;ENSMUSG00000033096;ENSMUSG00000026274;ENSMUSG00000027326;ENSMUSG00000029430;ENSMUSG00000049327;ENSMUSG00000034773"
"GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN",3.20531952426897e-05,0.000505382418195417,0.557332238758646,0.646330007788187,1.83185163354867,178,"ENSMUSG00000058773;ENSMUSG00000020649;ENSMUSG00000038252;ENSMUSG00000012443;ENSMUSG00000019942;ENSMUSG00000009575;ENSMUSG00000021569;ENSMUSG00000015880;ENSMUSG00000023015;ENSMUSG00000024989;ENSMUSG00000037474;ENSMUSG00000044201;ENSMUSG00000027715;ENSMUSG00000021391;ENSMUSG00000057530;ENSMUSG00000030122;ENSMUSG00000036768;ENSMUSG00000036223;ENSMUSG00000041498;ENSMUSG00000001228;ENSMUSG00000059791;ENSMUSG00000019992;ENSMUSG00000069270;ENSMUSG00000061615;ENSMUSG00000000028;ENSMUSG00000026355;ENSMUSG00000024378;ENSMUSG00000074476;ENSMUSG00000026683;ENSMUSG00000015749;ENSMUSG00000029414;ENSMUSG00000030867;ENSMUSG00000017716;ENSMUSG00000027379;ENSMUSG00000027248;ENSMUSG00000032218;ENSMUSG00000028312;ENSMUSG00000035455;ENSMUSG00000017146;ENSMUSG00000027858;ENSMUSG00000023505;ENSMUSG00000091405;ENSMUSG00000027326;ENSMUSG00000022033;ENSMUSG00000089832;ENSMUSG00000004849;ENSMUSG00000035443;ENSMUSG00000042489;ENSMUSG00000050107;ENSMUSG00000061518;ENSMUSG00000028873;ENSMUSG00000045273;ENSMUSG00000018362;ENSMUSG00000037313;ENSMUSG00000029404;ENSMUSG00000029446;ENSMUSG00000048277;ENSMUSG00000042029;ENSMUSG00000038279"
"GSE3982_NKCELL_VS_TH1_DN",3.3841036724716e-05,0.000531850099751021,0.557332238758646,0.654671724745646,1.84365014895482,169,"ENSMUSG00000029075;ENSMUSG00000028634;ENSMUSG00000020649;ENSMUSG00000012443;ENSMUSG00000030447;ENSMUSG00000024098;ENSMUSG00000057406;ENSMUSG00000015880;ENSMUSG00000015316;ENSMUSG00000001403;ENSMUSG00000021356;ENSMUSG00000020910;ENSMUSG00000040549;ENSMUSG00000026012;ENSMUSG00000028937;ENSMUSG00000024521;ENSMUSG00000036223;ENSMUSG00000020577;ENSMUSG00000026622;ENSMUSG00000028175;ENSMUSG00000029499;ENSMUSG00000022403;ENSMUSG00000037211;ENSMUSG00000037894;ENSMUSG00000028678;ENSMUSG00000062248;ENSMUSG00000045045;ENSMUSG00000027533;ENSMUSG00000028044;ENSMUSG00000017716;ENSMUSG00000021371;ENSMUSG00000053702;ENSMUSG00000021286;ENSMUSG00000032218;ENSMUSG00000028312;ENSMUSG00000018770;ENSMUSG00000036295;ENSMUSG00000022661;ENSMUSG00000055170;ENSMUSG00000024132;ENSMUSG00000018362;ENSMUSG00000001158;ENSMUSG00000028693;ENSMUSG00000059970;ENSMUSG00000037151;ENSMUSG00000072825;ENSMUSG00000019977;ENSMUSG00000047534;ENSMUSG00000042029;ENSMUSG00000029484;ENSMUSG00000024795"
"GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP",3.42010477537024e-05,0.000535779757736456,0.557332238758646,0.643874602829901,1.80174735822235,156,"ENSMUSG00000005233;ENSMUSG00000058773;ENSMUSG00000020914;ENSMUSG00000030124;ENSMUSG00000012443;ENSMUSG00000036109;ENSMUSG00000019942;ENSMUSG00000009575;ENSMUSG00000021569;ENSMUSG00000015880;ENSMUSG00000027699;ENSMUSG00000027715;ENSMUSG00000030122;ENSMUSG00000041498;ENSMUSG00000059791;ENSMUSG00000037894;ENSMUSG00000069270;ENSMUSG00000061615;ENSMUSG00000000028;ENSMUSG00000026355;ENSMUSG00000037706;ENSMUSG00000074476;ENSMUSG00000024660;ENSMUSG00000026683;ENSMUSG00000015749;ENSMUSG00000028044;ENSMUSG00000030867;ENSMUSG00000017716;ENSMUSG00000027248;ENSMUSG00000017146;ENSMUSG00000000346;ENSMUSG00000042489;ENSMUSG00000071660;ENSMUSG00000041779;ENSMUSG00000061518;ENSMUSG00000028873;ENSMUSG00000006678;ENSMUSG00000045273;ENSMUSG00000056394;ENSMUSG00000018362"
"GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_UP",3.43618343345134e-05,0.000536573259223556,0.557332238758646,-0.507472983581057,-1.77914685676395,174,"ENSMUSG00000040270;ENSMUSG00000028234;ENSMUSG00000060636;ENSMUSG00000040952;ENSMUSG00000061477;ENSMUSG00000071415;ENSMUSG00000058600;ENSMUSG00000009927;ENSMUSG00000037563;ENSMUSG00000012848;ENSMUSG00000079435;ENSMUSG00000057113;ENSMUSG00000007892;ENSMUSG00000062647;ENSMUSG00000028495;ENSMUSG00000055723;ENSMUSG00000041453;ENSMUSG00000063457;ENSMUSG00000029614;ENSMUSG00000030432;ENSMUSG00000025290;ENSMUSG00000079523;ENSMUSG00000060938;ENSMUSG00000024610;ENSMUSG00000090733;ENSMUSG00000046364;ENSMUSG00000090862;ENSMUSG00000003970;ENSMUSG00000073421;ENSMUSG00000008682;ENSMUSG00000041538;ENSMUSG00000026812;ENSMUSG00000041841;ENSMUSG00000020460;ENSMUSG00000012405;ENSMUSG00000020372;ENSMUSG00000034994;ENSMUSG00000057322;ENSMUSG00000022339;ENSMUSG00000061787;ENSMUSG00000059291;ENSMUSG00000003429;ENSMUSG00000062006;ENSMUSG00000062997;ENSMUSG00000056211;ENSMUSG00000022884;ENSMUSG00000063316;ENSMUSG00000020321;ENSMUSG00000008668;ENSMUSG00000028920;ENSMUSG00000046330;ENSMUSG00000052397;ENSMUSG00000079641;ENSMUSG00000047215;ENSMUSG00000055044"
"GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_UP",3.49892002821777e-05,0.000544624229312364,0.557332238758646,0.658494336865343,1.83516077236892,151,"ENSMUSG00000025997;ENSMUSG00000005233;ENSMUSG00000020649;ENSMUSG00000029822;ENSMUSG00000058297;ENSMUSG00000031932;ENSMUSG00000026285;ENSMUSG00000020656;ENSMUSG00000033952;ENSMUSG00000029314;ENSMUSG00000031342;ENSMUSG00000067336;ENSMUSG00000001403;ENSMUSG00000002578;ENSMUSG00000021714;ENSMUSG00000079017;ENSMUSG00000044629;ENSMUSG00000036564;ENSMUSG00000039934;ENSMUSG00000037003;ENSMUSG00000027394;ENSMUSG00000017716;ENSMUSG00000020828;ENSMUSG00000060591;ENSMUSG00000015094;ENSMUSG00000032218;ENSMUSG00000033610;ENSMUSG00000027797;ENSMUSG00000013155;ENSMUSG00000030257;ENSMUSG00000024793;ENSMUSG00000020330;ENSMUSG00000089872;ENSMUSG00000038121;ENSMUSG00000026764;ENSMUSG00000050382;ENSMUSG00000009628;ENSMUSG00000032281;ENSMUSG00000028873"
"GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_UP",3.51191381647893e-05,0.000544905863499533,0.557332238758646,-0.507395803241613,-1.76684162564699,187,"ENSMUSG00000014932;ENSMUSG00000049866;ENSMUSG00000032666;ENSMUSG00000050592;ENSMUSG00000027347;ENSMUSG00000020520;ENSMUSG00000029178;ENSMUSG00000038332;ENSMUSG00000019970;ENSMUSG00000022657;ENSMUSG00000028161;ENSMUSG00000001700;ENSMUSG00000055148;ENSMUSG00000038393;ENSMUSG00000024006;ENSMUSG00000048163;ENSMUSG00000066621;ENSMUSG00000030283;ENSMUSG00000039747;ENSMUSG00000061455;ENSMUSG00000037992;ENSMUSG00000045730;ENSMUSG00000021676;ENSMUSG00000028530;ENSMUSG00000026626;ENSMUSG00000075595;ENSMUSG00000041849;ENSMUSG00000020901;ENSMUSG00000032204;ENSMUSG00000041235;ENSMUSG00000024030;ENSMUSG00000032504;ENSMUSG00000064373;ENSMUSG00000035569;ENSMUSG00000028413;ENSMUSG00000052142;ENSMUSG00000055044;ENSMUSG00000043587;ENSMUSG00000027605;ENSMUSG00000041187;ENSMUSG00000032750;ENSMUSG00000024248;ENSMUSG00000073889;ENSMUSG00000017756;ENSMUSG00000025212"
"GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_UP",3.706963155838e-05,0.000573343634769611,0.557332238758646,0.70642310591428,1.93026107121502,119,"ENSMUSG00000000266;ENSMUSG00000026009;ENSMUSG00000028456;ENSMUSG00000032374;ENSMUSG00000032547;ENSMUSG00000020599;ENSMUSG00000015314;ENSMUSG00000074892;ENSMUSG00000026285;ENSMUSG00000022015;ENSMUSG00000034573;ENSMUSG00000036943;ENSMUSG00000046410;ENSMUSG00000002565;ENSMUSG00000052512;ENSMUSG00000040274;ENSMUSG00000074607;ENSMUSG00000037759;ENSMUSG00000039943;ENSMUSG00000054752;ENSMUSG00000032192;ENSMUSG00000032238;ENSMUSG00000035107;ENSMUSG00000003206;ENSMUSG00000034714;ENSMUSG00000034855;ENSMUSG00000028362;ENSMUSG00000055629;ENSMUSG00000019256;ENSMUSG00000034177;ENSMUSG00000044348;ENSMUSG00000000278;ENSMUSG00000016487;ENSMUSG00000053702;ENSMUSG00000038843;ENSMUSG00000028218;ENSMUSG00000026470;ENSMUSG00000035105;ENSMUSG00000043542;ENSMUSG00000095115;ENSMUSG00000031327;ENSMUSG00000028557;ENSMUSG00000006342"
"GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_DN",3.78649293564168e-05,0.000583092899864074,0.557332238758646,0.633044084553402,1.80137376297977,184,"ENSMUSG00000026770;ENSMUSG00000029075;ENSMUSG00000068923;ENSMUSG00000020649;ENSMUSG00000030124;ENSMUSG00000053158;ENSMUSG00000057406;ENSMUSG00000016529;ENSMUSG00000024812;ENSMUSG00000015880;ENSMUSG00000045237;ENSMUSG00000028937;ENSMUSG00000029275;ENSMUSG00000024521;ENSMUSG00000057346;ENSMUSG00000025747;ENSMUSG00000026047;ENSMUSG00000026622;ENSMUSG00000056749;ENSMUSG00000068220;ENSMUSG00000026605;ENSMUSG00000062248;ENSMUSG00000061615;ENSMUSG00000022372;ENSMUSG00000029994;ENSMUSG00000028044;ENSMUSG00000029414;ENSMUSG00000028453;ENSMUSG00000017716;ENSMUSG00000027379;ENSMUSG00000032218;ENSMUSG00000028312;ENSMUSG00000017146;ENSMUSG00000037966;ENSMUSG00000027074;ENSMUSG00000096740;ENSMUSG00000018761;ENSMUSG00000022033;ENSMUSG00000017428;ENSMUSG00000020205"
"GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP",3.79393368753923e-05,0.000583092899864074,0.557332238758646,-0.513624427048469,-1.79802579079187,176,"ENSMUSG00000006494;ENSMUSG00000060131;ENSMUSG00000073702;ENSMUSG00000044770;ENSMUSG00000037533;ENSMUSG00000028161;ENSMUSG00000044037;ENSMUSG00000028649;ENSMUSG00000024006;ENSMUSG00000040511;ENSMUSG00000070738;ENSMUSG00000020883;ENSMUSG00000030283;ENSMUSG00000061455;ENSMUSG00000004568;ENSMUSG00000078671;ENSMUSG00000025531;ENSMUSG00000049744;ENSMUSG00000020605;ENSMUSG00000034994;ENSMUSG00000057440;ENSMUSG00000028419;ENSMUSG00000032030;ENSMUSG00000037172;ENSMUSG00000026737;ENSMUSG00000022884;ENSMUSG00000035168;ENSMUSG00000020482;ENSMUSG00000078670;ENSMUSG00000062901;ENSMUSG00000043008;ENSMUSG00000057469;ENSMUSG00000031985;ENSMUSG00000028015;ENSMUSG00000041187;ENSMUSG00000027363;ENSMUSG00000073910;ENSMUSG00000067787;ENSMUSG00000017756;ENSMUSG00000020220;ENSMUSG00000001157;ENSMUSG00000030729;ENSMUSG00000035798;ENSMUSG00000043019;ENSMUSG00000021133;ENSMUSG00000019792;ENSMUSG00000018474;ENSMUSG00000056069;ENSMUSG00000018372;ENSMUSG00000036893;ENSMUSG00000015357;ENSMUSG00000005078;ENSMUSG00000019189;ENSMUSG00000026778;ENSMUSG00000029456"
"GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN",3.92045924387121e-05,0.000600643944532721,0.557332238758646,0.623276795261721,1.77441316806178,190,"ENSMUSG00000026770;ENSMUSG00000020914;ENSMUSG00000020649;ENSMUSG00000012443;ENSMUSG00000033952;ENSMUSG00000022479;ENSMUSG00000021569;ENSMUSG00000015880;ENSMUSG00000023015;ENSMUSG00000026073;ENSMUSG00000024989;ENSMUSG00000037474;ENSMUSG00000034906;ENSMUSG00000026669;ENSMUSG00000021356;ENSMUSG00000017499;ENSMUSG00000040549;ENSMUSG00000035683;ENSMUSG00000028937;ENSMUSG00000047557;ENSMUSG00000025747;ENSMUSG00000036768;ENSMUSG00000026605;ENSMUSG00000028678;ENSMUSG00000062248;ENSMUSG00000028044;ENSMUSG00000068101;ENSMUSG00000030346;ENSMUSG00000028453;ENSMUSG00000021371;ENSMUSG00000032218;ENSMUSG00000028312;ENSMUSG00000020897;ENSMUSG00000027074;ENSMUSG00000040204;ENSMUSG00000020330;ENSMUSG00000020205;ENSMUSG00000057666;ENSMUSG00000006678;ENSMUSG00000018585;ENSMUSG00000018362;ENSMUSG00000021018;ENSMUSG00000069910"
"GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_DN",4.21304119724153e-05,0.000643446291942342,0.557332238758646,-0.511859348254288,-1.78219124551601,169,"ENSMUSG00000027985;ENSMUSG00000027938;ENSMUSG00000049866;ENSMUSG00000050592;ENSMUSG00000067274;ENSMUSG00000026989;ENSMUSG00000020388;ENSMUSG00000022272;ENSMUSG00000032518;ENSMUSG00000060036;ENSMUSG00000062647;ENSMUSG00000039157;ENSMUSG00000028081;ENSMUSG00000025983;ENSMUSG00000070056;ENSMUSG00000071644;ENSMUSG00000066621;ENSMUSG00000047675;ENSMUSG00000036944;ENSMUSG00000017404;ENSMUSG00000048796;ENSMUSG00000041707;ENSMUSG00000041235;ENSMUSG00000028064;ENSMUSG00000032193;ENSMUSG00000022711;ENSMUSG00000070407;ENSMUSG00000036526;ENSMUSG00000033099;ENSMUSG00000012126;ENSMUSG00000020806;ENSMUSG00000027863;ENSMUSG00000019578;ENSMUSG00000025350;ENSMUSG00000027605;ENSMUSG00000031537;ENSMUSG00000024799;ENSMUSG00000004383;ENSMUSG00000026558;ENSMUSG00000029162"
"GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",4.26234380535926e-05,0.000648941844365948,0.557332238758646,0.673329031853039,1.8547588444362,137,"ENSMUSG00000031004;ENSMUSG00000029075;ENSMUSG00000033538;ENSMUSG00000058773;ENSMUSG00000046876;ENSMUSG00000014599;ENSMUSG00000034107;ENSMUSG00000034906;ENSMUSG00000028937;ENSMUSG00000040658;ENSMUSG00000024402;ENSMUSG00000089774;ENSMUSG00000048922;ENSMUSG00000002602;ENSMUSG00000068101;ENSMUSG00000034266;ENSMUSG00000028716;ENSMUSG00000032218;ENSMUSG00000021196;ENSMUSG00000028702;ENSMUSG00000022033;ENSMUSG00000039137;ENSMUSG00000072082"
"GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_DN",4.39942786386852e-05,0.000667726247749764,0.557332238758646,0.622850230415784,1.77249337944351,197,"ENSMUSG00000069833;ENSMUSG00000025997;ENSMUSG00000026483;ENSMUSG00000051000;ENSMUSG00000002489;ENSMUSG00000054469;ENSMUSG00000035246;ENSMUSG00000031246;ENSMUSG00000028073;ENSMUSG00000066894;ENSMUSG00000034573;ENSMUSG00000024812;ENSMUSG00000025321;ENSMUSG00000024114;ENSMUSG00000037759;ENSMUSG00000039943;ENSMUSG00000046447;ENSMUSG00000032238;ENSMUSG00000024190;ENSMUSG00000034714;ENSMUSG00000055629;ENSMUSG00000032688;ENSMUSG00000019817;ENSMUSG00000038349;ENSMUSG00000024300;ENSMUSG00000031618;ENSMUSG00000041762;ENSMUSG00000027394;ENSMUSG00000047153;ENSMUSG00000022974;ENSMUSG00000020828;ENSMUSG00000033610;ENSMUSG00000032261;ENSMUSG00000000594;ENSMUSG00000030536;ENSMUSG00000045934;ENSMUSG00000062729;ENSMUSG00000009291;ENSMUSG00000038773;ENSMUSG00000032281;ENSMUSG00000064262;ENSMUSG00000095687;ENSMUSG00000028521;ENSMUSG00000032285;ENSMUSG00000042105;ENSMUSG00000000282;ENSMUSG00000038648;ENSMUSG00000071064"
"GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN",4.41993801708003e-05,0.000668755839106022,0.557332238758646,0.65135904701234,1.84348470237036,177,"ENSMUSG00000020914;ENSMUSG00000020649;ENSMUSG00000012443;ENSMUSG00000054428;ENSMUSG00000019942;ENSMUSG00000009575;ENSMUSG00000032231;ENSMUSG00000037725;ENSMUSG00000023015;ENSMUSG00000036256;ENSMUSG00000011256;ENSMUSG00000027699;ENSMUSG00000005947;ENSMUSG00000067336;ENSMUSG00000027306;ENSMUSG00000036777;ENSMUSG00000037474;ENSMUSG00000021714;ENSMUSG00000034906;ENSMUSG00000026669;ENSMUSG00000044201;ENSMUSG00000017499;ENSMUSG00000027715;ENSMUSG00000048376;ENSMUSG00000020182;ENSMUSG00000024235;ENSMUSG00000041959;ENSMUSG00000022021;ENSMUSG00000001228;ENSMUSG00000026622;ENSMUSG00000089715;ENSMUSG00000044348;ENSMUSG00000000028;ENSMUSG00000027533;ENSMUSG00000028044;ENSMUSG00000000628;ENSMUSG00000017716;ENSMUSG00000030335;ENSMUSG00000005470;ENSMUSG00000028367;ENSMUSG00000046668;ENSMUSG00000032218;ENSMUSG00000020897;ENSMUSG00000017146;ENSMUSG00000015437;ENSMUSG00000023505;ENSMUSG00000040204"
"KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN",4.4760564648082e-05,0.000674354821350759,0.557332238758646,-0.508672395123683,-1.7645882553469,171,"ENSMUSG00000026581;ENSMUSG00000017493;ENSMUSG00000025880;ENSMUSG00000058558;ENSMUSG00000040952;ENSMUSG00000058600;ENSMUSG00000020520;ENSMUSG00000022994;ENSMUSG00000009927;ENSMUSG00000003882;ENSMUSG00000026594;ENSMUSG00000004661;ENSMUSG00000050052;ENSMUSG00000025794;ENSMUSG00000062519;ENSMUSG00000074340;ENSMUSG00000022521;ENSMUSG00000020297;ENSMUSG00000030067;ENSMUSG00000041538;ENSMUSG00000026473;ENSMUSG00000027947;ENSMUSG00000067149;ENSMUSG00000018909;ENSMUSG00000032204;ENSMUSG00000022708;ENSMUSG00000040407;ENSMUSG00000030872;ENSMUSG00000071076;ENSMUSG00000026743;ENSMUSG00000024030;ENSMUSG00000041354;ENSMUSG00000020846"
"GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN",4.49065125076203e-05,0.000674354821350759,0.557332238758646,0.638621954149695,1.80542867705389,173,"ENSMUSG00000038252;ENSMUSG00000031246;ENSMUSG00000009585;ENSMUSG00000022034;ENSMUSG00000019942;ENSMUSG00000024812;ENSMUSG00000015880;ENSMUSG00000067336;ENSMUSG00000006411;ENSMUSG00000024989;ENSMUSG00000022793;ENSMUSG00000027715;ENSMUSG00000042055;ENSMUSG00000032688;ENSMUSG00000026047;ENSMUSG00000022951;ENSMUSG00000020275;ENSMUSG00000030759;ENSMUSG00000041762;ENSMUSG00000074476;ENSMUSG00000028893;ENSMUSG00000040584;ENSMUSG00000020185;ENSMUSG00000030560;ENSMUSG00000044788;ENSMUSG00000038843;ENSMUSG00000032218;ENSMUSG00000028312;ENSMUSG00000035455;ENSMUSG00000042289;ENSMUSG00000020897;ENSMUSG00000068798;ENSMUSG00000018796;ENSMUSG00000021957;ENSMUSG00000029649;ENSMUSG00000030403;ENSMUSG00000056394;ENSMUSG00000025277;ENSMUSG00000028551;ENSMUSG00000046805;ENSMUSG00000001729;ENSMUSG00000003062;ENSMUSG00000034041;ENSMUSG00000022769;ENSMUSG00000050410;ENSMUSG00000043953;ENSMUSG00000041836;ENSMUSG00000032555;ENSMUSG00000042029;ENSMUSG00000028832;ENSMUSG00000029201"
"GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP",4.49846709644903e-05,0.000674354821350759,0.557332238758646,0.622646823401002,1.77351680483327,186,"ENSMUSG00000029075;ENSMUSG00000068923;ENSMUSG00000002489;ENSMUSG00000020914;ENSMUSG00000020649;ENSMUSG00000038252;ENSMUSG00000030124;ENSMUSG00000029687;ENSMUSG00000039232;ENSMUSG00000012443;ENSMUSG00000068129;ENSMUSG00000027907;ENSMUSG00000019942;ENSMUSG00000030103;ENSMUSG00000034906;ENSMUSG00000017499;ENSMUSG00000027715;ENSMUSG00000028937;ENSMUSG00000025747;ENSMUSG00000026622;ENSMUSG00000056749;ENSMUSG00000026605;ENSMUSG00000028678;ENSMUSG00000030268;ENSMUSG00000062248;ENSMUSG00000000028;ENSMUSG00000027533;ENSMUSG00000037628;ENSMUSG00000028044;ENSMUSG00000030346;ENSMUSG00000027475;ENSMUSG00000032218;ENSMUSG00000028312;ENSMUSG00000038244;ENSMUSG00000007041;ENSMUSG00000091405;ENSMUSG00000026875;ENSMUSG00000040204;ENSMUSG00000020330"
