"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051047","positive regulation of secretion","22/546","224/11987",0.0982142857142857,2.15621729461015,3.81597821869356,0.000572532467620391,0.0183338315049218,0.0154848971809772,"Il4ra/P2rx7/Cacna1g/Ttn/Unc13b/Gpr68/Lif/Hnf1a/Ptpn11/Hif1a/Vdr/Anxa2/Tnfsf11/Rab8b/Ncs1/Clasp2/Camk2n1/Gnaq/Ppp3ca/Cacna1d/Trpm4/Cd38",22
"GO:0002449","lymphocyte mediated immunity","23/546","239/11987",0.096234309623431,2.11274847885727,3.79590605961686,0.000576621248421266,0.0183338315049218,0.0154848971809772,"Il2rb/Il4ra/P2rx7/Pou2f2/Smad7/Slamf6/Lag3/Stx11/Pdcd1/Nsd2/Ccr6/Fcmr/Igha/Cd80/Slamf1/Sh2d1a/Klrd1/Klrk1/Il7r/Klrb1f/Trpm4/Ahr/Lilrb4a",23
"GO:0002820","negative regulation of adaptive immune response","9/546","53/11987",0.169811320754717,3.72807381297947,4.34812979915555,0.000582330546519085,0.0183707089597193,0.0155160441671204,"Il4ra/Smad7/Pdcd1/Cd80/Slamf1/Klrd1/Il7r/Ahr/Lilrb4a",9
"GO:0002520","immune system development","19/546","181/11987",0.104972375690608,2.30458583773501,3.8633319242341,0.000594283498345282,0.0184243112384409,0.0155613170700838,"Il2ra/Lef1/Icos/Ezh2/Rorc/Pdcd1/Nsd2/Tnfsf11/Ccr6/Tgfbr2/Cxcr5/Ccr4/Ccr7/Psen2/Il7r/Ada/Tox/Ahr/Lilrb4a",19
"GO:0090257","regulation of muscle system process","17/546","153/11987",0.111111111111111,2.43935693935694,3.91426211209511,0.000595780867589157,0.0184243112384409,0.0155613170700838,"Tead1/Trpv4/Ccn4/Smad7/Ttn/Calcrl/Ryr2/Atp2b4/Nfatc1/Atp1b1/Foxo1/Ppp3ca/Ada/F2r/Jup/Trpm4/Ece1",17
"GO:1990138","neuron projection extension","15/546","126/11987",0.119047619047619,2.61359672073958,3.97759982120755,0.00059771787326294,0.0184243112384409,0.0155613170700838,"Nrp1/Nrn1/Alcam/Tiam1/Shtn1/Itgb1/Ryk/Cyfip1/Itga4/Map2/Bmpr2/Clasp2/Raph1/Tmem108/Cpne9",15
"GO:0050900","leukocyte migration","22/546","225/11987",0.0977777777777778,2.14663410663411,3.7929489061814,0.000608251524176027,0.0186069670804757,0.0157155896198591,"Sell/Trpv4/Itgb1/Csf1/Tnfsf11/Ccr6/Itga4/Itgal/Cxcr5/Ptprj/Slamf1/Ccr7/Klrk1/Chst2/Dusp1/Cxcr3/Cxcl10/Ada/Ccl20/Trpm4/Adam10/Mmp9",22
"GO:0043065","positive regulation of apoptotic process","38/546","481/11987",0.079002079002079,1.73442842673612,3.59137947970058,0.000654519667358039,0.0198718076450508,0.016783883832529,"Ctla4/P2rx7/Casp4/Top2a/Itgb1/Unc13b/Casp1/Maged1/Nsmaf/Pdcd1/Tnfrsf8/Hif1a/Tgm2/Vdr/Tnfsf11/Il10/Itga4/Ect2/Scin/Foxo1/Tnfaip8/Usp27x/Klrk1/Psen2/Melk/Nacc2/Dusp1/Cxcr3/F2r/Siah1b/Itm2c/Pmaip1/Notch2/Adam10/Ahr/Mmp9/Trps1/Plscr1",38
"GO:0002062","chondrocyte differentiation","10/546","65/11987",0.153846153846154,3.37757114680192,4.1987218629368,0.000660666031020924,0.0199087271138992,0.0168150663040675,"Maf/Ccn4/Smad7/Ptpn11/Hif1a/Twsg1/Tgfbr2/Scin/Bmpr2/Trps1",10
"GO:1903707","negative regulation of hemopoiesis","12/546","89/11987",0.134831460674157,2.96011853315224,4.0545421655297,0.000680873061762847,0.0203656698029509,0.0172010036655877,"Ctla4/Il4ra/Smad7/Lag3/Gpr68/Clec2g/Tjp2/Cdk6/Trib1/Ubash3b/Lilrb4a/Cebpa",12
"GO:0150115","cell-substrate junction organization","11/546","77/11987",0.142857142857143,3.13631606488749,4.10824611691803,0.000688936354093988,0.0204553308664083,0.0172767320995706,"Nrp1/Mapre2/Dst/Ptpn11/Gpm6b/Rab8b/Clasp2/Ptprj/Acvrl1/Actn1/Itgav",11
"GO:0030261","chromosome condensation","7/546","34/11987",0.205882352941176,4.51998491704374,4.48996821457654,0.000719488686059471,0.0211584935267235,0.017870628770518,"H1f5/Top2a/Ncapd2/Cdk1/Ncapg/Nusap1/Ncaph",7
"GO:0050867","positive regulation of cell activation","26/546","289/11987",0.0899653979238754,1.97511945954853,3.66566186482752,0.000726158319581205,0.0211584935267235,0.017870628770518,"Il2ra/Il4ra/Lef1/Tnfrsf4/Icos/Cd83/Pear1/Nsd2/Pdcd1lg2/Tnfsf11/Il10/Tgfbr2/Itgal/Cd80/Ptprj/Slamf1/Ccr7/Zap70/Klrk1/Il7r/Ppp3ca/Ada/Tox/Lilrb4a/Cebpa/Cd38",26
"GO:0048246","macrophage chemotaxis","6/546","25/11987",0.24,5.26901098901099,4.66763452229149,0.00073278494850525,0.0211584935267235,0.017870628770518,"Trpv4/Csf1/Ptprj/Slamf1/Ccr7/Mmp9",6
"GO:0022408","negative regulation of cell-cell adhesion","17/546","156/11987",0.108974358974359,2.39244622898469,3.82411963640296,0.000744317727114669,0.0211584935267235,0.017870628770518,"Ctla4/Il2ra/Il4ra/Tigit/Trpv4/Smad7/Lag3/Pdcd1/Twsg1/Pdcd1lg2/Il10/Dapl1/Myadm/Cd80/Ubash3b/Lilrb4a/Lrrc32",17
"GO:0007409","axonogenesis","25/546","274/11987",0.0912408759124088,2.00312157428946,3.66941004873731,0.00074486438064632,0.0211584935267235,0.017870628770518,"Nrp1/Nrn1/Alcam/Tiam1/Shtn1/Itgb1/Dst/Map1a/Ryk/Ptpn11/Cyfip1/Map6/Ntng2/Itga4/Map2/Nin/Bmpr2/Egr2/Clasp2/Ptprj/Raph1/Plxnb2/Aplp1/Ece1/Crppa",25
"GO:0070663","regulation of leukocyte proliferation","20/546","199/11987",0.100502512562814,2.20645351298618,3.74902668952551,0.000752125883053835,0.0211584935267235,0.017870628770518,"Ctla4/Il2ra/Tnfrsf4/Csf1/Twsg1/Pdcd1lg2/Il10/Tgfbr2/Itgal/Cd80/Slamf1/Cd22/Ccr7/Zap70/Ppp3ca/Ada/Ahr/Lilrb4a/Cd38/Lrrc32",20
"GO:0002643","regulation of tolerance induction","5/546","17/11987",0.294117647058824,6.45712131006249,4.91861079756285,0.000754537659199649,0.0211584935267235,0.017870628770518,"Il2ra/Pdcd1/Tgfbr2/Ccr7/Lilrb4a",5
"GO:1905523","positive regulation of macrophage migration","5/546","17/11987",0.294117647058824,6.45712131006249,4.91861079756285,0.000754537659199649,0.0211584935267235,0.017870628770518,"Trpv4/Csf1/Ptprj/Slamf1/Ccr7",5
