"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002449","lymphocyte mediated immunity","58/1506","239/11987",0.242677824267782,1.93159301427484,5.51431367654566,4.05166659735988e-07,0.00161805441148313,0.00146102905007363,"Il2rb/P2rx7/Pou2f2/Lag3/Stx11/Nsd2/Ccr6/Fcmr/Cd80/Slamf1/Klrd1/Klrk1/Foxp3/Ahr/Lilrb4a/Cd55/Lta/Il21/Pvr/Cd74/Ighd/Zbtb1/Cd81/Batf/Ccr2/Ctsc/H2-Q6/Gzmb/Gata3/C2/Fosl2/Rnf19b/Klrb1a/Irf7/Nfkbiz/Klrb1c/Klrc1/Enpp1/Il4/Tnfrsf1b/Plekhm2/Il4i1/Il4i1b/Fgl2/Myd88/Cd40lg/H2-Q2/Inpp5d/Swap70/Tgfb1/Card9/Ighm/Gfer/Fbxo38/Kmt5c/Il2/Xcl1/Bcl10",58
"GO:0002443","leukocyte mediated immunity","69/1506","306/11987",0.225490196078431,1.79478816759107,5.33851363546601,6.53627312253333e-07,0.00161805441148313,0.00146102905007363,"Il2rb/P2rx7/Pou2f2/Lag3/Stx11/Fes/Nsd2/Ccr6/Fcmr/Cd80/Slamf1/Klrd1/Klrk1/Foxp3/Ahr/Lilrb4a/Cd55/Lta/Il21/Pvr/Dnase1/Cd74/Ighd/Zbtb1/Fgr/Cd81/Batf/Scn11a/Ccr2/Ctsc/H2-Q6/Gzmb/Gata3/C2/Fosl2/Rnf19b/Klrb1a/Irf7/Nfkbiz/F2rl1/Klrb1c/Klrc1/Enpp1/Il4/Tnfrsf1b/Plekhm2/Il4i1/Il4i1b/F2/Fgl2/Myd88/Cd40lg/H2-Q2/Inpp5d/Swap70/Bst2/Tgfb1/D6Wsu163e/Card9/Ighm/Rabgef1/Gfer/Fbxo38/Kmt5c/Il2/Il23r/Xcl1/Bcl10/Jak3",69
"GO:0045596","negative regulation of cell differentiation","89/1506","434/11987",0.205069124423963,1.63224674267599,5.0854845677076,1.38432917986309e-06,0.00175485170954755,0.00158455074688759,"Nrp1/Ctla4/Trpv4/Ccn4/Itgb1/Lag3/Ezh2/Sostdc1/Clec2g/Mbnl3/Twsg1/Aspm/Bmpr2/Cdk6/Hopx/Trib1/Trib3/Foxp3/Acvrl1/Zbed6/Gfi1/Ahr/Lilrb4a/Mmp9/Itgav/Smo/Cdk5rap2/Cd74/App/Noct/Abca5/Gata3/Clec2i/Mmp11/Nr1d1/Trp53inp1/Pias3/Cd69/Nfkbia/Rflnb/Tgfbr1/Fndc3b/Nfe2l2/Rc3h2/Enpp1/Il4/Tgfbr3/Gpr137/Rbm15/Dusp10/Tnn/Kctd11/Notch4/F2/Fgl2/Rarg/Tmem176b/Rb1/Insig1/Tmem64/Ptprs/Mafb/Mstn/Rapgef2/Qki/Inpp5d/Ntrk3/Pglyrp2/Id2/Mixl1/Tgfb1/Plxna3/Skil/Gdf11/Asxl1/Cib1/Trp53/Tert/Sinhcaf/Ccnd1/Thy1/Ncor2/Tob2/Dmd/Sema6d/Vasn/Il2/Lsm1/Jak3",89
"GO:0048514","blood vessel morphogenesis","77/1506","363/11987",0.212121212121212,1.68837780192362,5.04836365238778,1.89785147113106e-06,0.00175485170954755,0.00158455074688759,"Nrp1/Lef1/Cybb/Itgb1/Myo1e/Hif1a/Tgm2/Anxa2/Il10/Itgb8/Cul7/Atp2b4/Bmpr2/Ptprj/Acvrl1/Jup/Ahr/Mmp9/Itgav/Gpr15/Smo/Klf2/Bcam/Vav2/Hgf/Ccr2/Epas1/Chd7/Rgcc/Sema4a/Hif3a/Mmp14/Tgfbr1/Nfe2l2/Epha1/Fkbpl/Col18a1/Cripto/Hipk2/Enpp1/Rin2/Tgfbr3/Nr4a1/Pak4/Lgals3/Rbm15/Clic3/Serpinf1/Tnn/Ecm1/Notch4/Pde3b/Ptger4/Jmjd8/Pknox1/Rapgef2/Qki/Vangl2/Prdm1/Tgfb1/Efemp2/Hbegf/Aggf1/Megf8/Slc12a2/Itga7/Cib1/Tert/Pdcd6/Egfl8/Gtf2i/Thy1/Vash2/Egr3/Fasl/Slc1a1/Stra6",77
"GO:0007186","G protein-coupled receptor signaling pathway","76/1506","357/11987",0.212885154061625,1.69445839424747,5.04938801181291,1.91820596792092e-06,0.00175485170954755,0.00158455074688759,"Penk/Rgs1/Itgb1/Bicd1/Rgs9/Rrh/Galr2/Prkd3/Rgs16/Gpr83/Palm/Or13a27/Hif1a/Tgm2/Ccr6/Atp2b4/Cxcr5/Plcb4/Ccr4/Lpar2/Aplp1/Gpr15/Smo/Zdhhc21/Adgrg3/Entpd1/Vipr1/Gprc5b/App/Arhgef12/Scn11a/Ccr2/Pik3r5/Vps54/Adora2a/Oxsr1/Gnao1/Vipr2/F2rl1/Trpm1/Mfsd2b/Tulp3/Gpr19/P2ry10b/Rbm15/Zdhhc3/Or1o4/Chrm3/Ccl25/Homer1/F2/Ccr9/Tas1r3/Prex1/Ptger4/Sigmar1/Rapgef2/Acp3/Gng14/Fam114a1/Abl2/Cxcr6/Gpr34/Scg5/Crtc3/Grm6/Cib1/F2rl3/Rnf113a1/P2ry10/Il2/Grk4/Tmem116/Xcl1/Akr1c18/Slc1a1",76
"GO:0002252","immune effector process","93/1506","465/11987",0.2,1.59189907038513,4.93467393073933,2.4803720618112e-06,0.00175485170954755,0.00158455074688759,"Il2rb/Lef1/Tnfrsf4/P2rx7/Pou2f2/Lag3/Stx11/Fes/Rorc/Nsd2/Il10/Ccr6/Fcmr/Cd80/Slamf1/Klrd1/Irf4/Klrk1/Psen2/Foxp3/Ahr/Lilrb4a/Cd55/Lta/Il21/Pvr/Dnase1/Cd74/Ighd/Zbtb1/Fgr/Cd81/Gprc5b/App/Batf/Scn11a/Itm2a/Ccr2/Ctsc/H2-Q6/Gzmb/Rgcc/Sema4a/Gata3/C2/Fosl2/Rnf19b/Cd69/Klrb1a/Irf7/Rc3h2/Tgfb3/Nfkbiz/F2rl1/Klrb1c/Klrc1/Enpp1/Il4/Tnfrsf1b/Plekhm2/Il4i1/Il4i1b/Lgals3/Dusp10/F2/Fgl2/Myd88/St3gal1/Ptger4/Irak3/Cd40lg/H2-Q2/Inpp5d/Pglyrp2/Swap70/Pou2af1/Bst2/Tgfb1/D6Wsu163e/Card9/Ighm/Rabgef1/Gfer/Trp53/Fbxo38/Kmt5c/Sema6d/Ddx60/Il2/Il23r/Xcl1/Bcl10/Jak3",93
"GO:1903131","mononuclear cell differentiation","88/1506","435/11987",0.202298850574713,1.61019676084932,4.91398920850742,2.8544669307619e-06,0.00175485170954755,0.00158455074688759,"Ctla4/Il2ra/Lef1/Pou2f2/Cd83/Csf1/Satb1/Lag3/Ezh2/Fes/Rorc/Il10/Ccr6/Itgb8/Cdk6/Ptprj/Slamf1/Cd79b/Trib1/Irf4/Foxp3/Tnfsf8/Ikzf1/Ifi208/Ahr/Lilrb4a/Il21/Adgrg3/Nfil3/Cd74/Zbtb1/App/Sart1/Batf/Itm2a/Ccr2/Hs1bp3/Vps54/Chd7/Sema4a/Gata3/Fosl2/Cd69/Mmp14/Xrcc6/Ikzf3/Asxl2/Tcf7/Rc3h2/Nfkbiz/F2rl1/Enpp1/Il4/Il11ra1/Tnfrsf9/Il4i1/Il4i1b/Dusp10/Rhoh/Fgl2/Tmem176b/Ccr9/Myd88/St3gal1/Rb1/Prex1/Ptger4/Ctla2a/Mafb/Pknox1/Cd40lg/Qki/Inpp5d/Pglyrp2/Themis/Pou2af1/Id2/Prdm1/Abl2/Tgfb1/Cmtm7/Ighm/Trp53/Egr3/Stk11/Il2/Il1rl2/Jak3",88
"GO:0050953","sensory perception of light stimulus","23/1506","67/11987",0.343283582089552,2.73236407603417,5.38997443087843,3.4241978463041e-06,0.00175485170954755,0.00158455074688759,"Myo3b/Rgs9/Rrh/Slc4a10/Slc4a7/Clic5/Epas1/Whrn/Pde6c/Trpm1/Atp8a2/Dram2/Cln5/Bbs1/Cnga1/Cnnm4/Crygn/Impg1/Ccdc66/Rpgr/Grm6/Ndufs4/Rom1",23
"GO:0016064","immunoglobulin mediated immune response","29/1506","96/11987",0.302083333333333,2.40443088756087,5.23690941017956,3.74058196343233e-06,0.00175485170954755,0.00158455074688759,"Il2rb/Pou2f2/Nsd2/Ccr6/Fcmr/Foxp3/Cd55/Lta/Cd74/Ighd/Cd81/Batf/C2/Irf7/Nfkbiz/Enpp1/Il4/Fgl2/Myd88/Cd40lg/Inpp5d/Swap70/Tgfb1/Card9/Ighm/Kmt5c/Il2/Xcl1/Bcl10",29
"GO:0050921","positive regulation of chemotaxis","25/1506","78/11987",0.320512820512821,2.55112030510437,5.20958824464805,5.36498315803576e-06,0.00175485170954755,0.00158455074688759,"Nrp1/Trpv4/Tiam1/Csf1/Ccr6/Bmpr2/Ptprj/Slamf1/Ccr4/Cd74/App/Ccr2/Oxsr1/Rarres2/F2rl1/Il4/Camk1d/Gpsm3/Mstn/Dscam/Ntrk3/Swap70/Tgfb1/Megf8/Xcl1",25
