"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name"
8455.27969685177,4.91119166181648,0.30070631521875,16.3321866328076,5.82583222825781e-60,9.36502530692443e-56,"ENSMUSG00000025810","Nrp1"
14594.1250343378,3.02140113905493,0.24122219429415,12.5253861813834,5.42267616999938e-36,4.358475971637e-32,"ENSMUSG00000068227","Il2rb"
12283.7070817998,3.03844305462472,0.259715559739236,11.6991182880049,1.28784635952609e-31,6.90071007646065e-28,"ENSMUSG00000031004","Mki67"
6048.00603691992,2.79098469800708,0.24479204810024,11.4014516389201,4.11204683810307e-30,1.65252882306267e-26,"ENSMUSG00000038127","Ccdc50"
30125.3747119543,2.30929922419722,0.214402364240034,10.7708664145692,4.72533302027318e-27,1.51919456601783e-23,"ENSMUSG00000069833","Ahnak"
33909.0079334292,3.94126577407964,0.375814250759326,10.4872706825683,9.88423743774106e-26,2.64815194686146e-22,"ENSMUSG00000025997","Ikzf2"
150.798452089414,-25.6839685896776,2.466242033581,-10.4142124900792,2.13557671149789e-25,4.90419937676122e-22,"ENSMUSG00000028550","Atg4c"
13904.7939779568,2.85622582748985,0.279384472947586,10.223280475668,1.5597137302011e-24,3.13404977662283e-21,"ENSMUSG00000026011","Ctla4"
2797.08902842802,3.17291327402781,0.312527593431665,10.1524260280127,3.23226734356897e-24,5.77318861643013e-21,"ENSMUSG00000039114","Nrn1"
143.699920454324,30,2.96824970499618,10.106966388139,5.14528351067356e-24,7.9791666686023e-21,"ENSMUSG00000097519","4930558J18Rik"
122.975256579748,26.8458726975237,2.65770586485584,10.1011451464663,5.46008294585538e-24,7.9791666686023e-21,"ENSMUSG00000005233","Spc25"
112.355318191763,-27.4369811235349,2.80940110203459,-9.76613168680858,1.57345382099938e-22,2.10777251438042e-19,"ENSMUSG00000027624","Epb4.1l1"
123.409258239492,25.6097733049608,2.64829942057581,9.67027108263784,4.03308352740601e-22,4.98706290023474e-19,"ENSMUSG00000051378","Kif18b"
33457.2090845303,3.2346798438412,0.341442838055447,9.47356184790122,2.70460503350012e-21,3.1054661366796e-18,"ENSMUSG00000026770","Il2ra"
108.403962793441,29.9987661518298,3.18020716397963,9.43295974287728,3.98677275104505e-21,4.27249146486994e-18,"ENSMUSG00000075592","Nynrin"
146.279998149532,24.3956805060942,2.60294940158416,9.37232221696162,7.09539300729973e-21,7.12865266202145e-18,"ENSMUSG00000104379","Gm37509"
229.555322441093,27.2551820745378,3.07011704505792,8.87757100935662,6.83362124569052e-19,6.46179185438089e-16,"ENSMUSG00000030854","Ptpn5"
5898.52662463186,-2.11529015468715,0.240623447397104,-8.79087294928603,1.48402315949306e-18,1.32531512715838e-15,"ENSMUSG00000030748","Il4ra"
2221.95693098865,3.53586902539587,0.403205469729263,8.76939746816944,1.79624900466152e-18,1.51972119736494e-15,"ENSMUSG00000092517","Art2a-ps"
2892.66297758285,5.9196461874003,0.689933007634535,8.58003041149757,9.4848061253831e-18,7.62341292327667e-15,"ENSMUSG00000040264","Gbp2b"
3094.5459522622,4.72192683847263,0.552242184449097,8.55046385705414,1.2259481865351e-17,9.38434147550083e-15,"ENSMUSG00000071552","Tigit"
14362.8118876825,3.04371150884287,0.356846325741095,8.52947414414795,1.47014450355263e-17,1.07420785884584e-14,"ENSMUSG00000032420","Nt5e"
253.780204559172,23.0082393745706,2.74035119210292,8.39609150859026,4.61585962787441e-17,3.22608450078614e-14,"ENSMUSG00000032783","Troap"
16578.938303164,-1.91525790547026,0.236518010933207,-8.09772540329343,5.59962875904623e-16,3.75058467923618e-13,"ENSMUSG00000027985","Lef1"
33462.6056420067,2.61172461772155,0.325008086867881,8.0358757927868,9.29128297491936e-16,5.97429495287315e-13,"ENSMUSG00000055435","Maf"
82.5429490620586,27.4351459352425,3.49098472136258,7.85885591745993,3.87657832510875e-15,2.39676909908166e-12,"ENSMUSG00000055320","Tead1"
40530.9459100328,-1.86392486706775,0.238202556479814,-7.82495744215788,5.07828678417612e-15,3.02346148354189e-12,"ENSMUSG00000026581","Sell"
139.177313259852,24.5271951935902,3.13638799305496,7.82020440325043,5.27376320035758e-15,3.02770512306243e-12,"ENSMUSG00000014158","Trpv4"
1678.49567618024,-3.42348054569436,0.442392007374029,-7.73856780554335,1.00542925255348e-14,5.57319835682663e-12,"ENSMUSG00000103216","Gm37248"
83.5508749054796,23.8366428259821,3.12458654833454,7.62873502053814,2.37068343013033e-14,1.27029120464483e-11,"ENSMUSG00000005124","Wisp1"
123.067477196737,23.8688131110695,3.15507442737183,7.56521396262343,3.87226697740231e-14,2.00795779554007e-11,"ENSMUSG00000028028","Alpk1"
100.99263193212,24.1712539417033,3.20222117683692,7.54827746332597,4.41052526427304e-14,2.21559980072466e-11,"ENSMUSG00000064952","Gm24920"
2357.15675110361,-3.9310674220943,0.526151135798013,-7.4713654587708,7.93668901529962e-14,3.86612957336186e-11,"ENSMUSG00000017493","Igfbp4"
5498.66139834012,3.13592742651176,0.420215703695588,7.46266119741084,8.47921799119586e-14,4.00892438848451e-11,"ENSMUSG00000029075","Tnfrsf4"
11286.8346019878,2.36800462758098,0.323475385884501,7.32050947587862,2.47031267502509e-13,1.13457932145795e-10,"ENSMUSG00000031933","Izumo1r"
517.501983131707,10.8177867330861,1.48163677304646,7.30124071559267,2.8512610696546e-13,1.27316726929716e-10,"ENSMUSG00000052117","D630039A03Rik"
1256.53354616805,7.31311075652074,1.01649865685311,7.19441261158253,6.27302285247979e-13,2.72537411766521e-10,"ENSMUSG00000015340","Cybb"
5096.66938331665,-1.76396208902285,0.248615645596391,-7.09513709320817,1.29223322020326e-12,5.46648658283353e-10,"ENSMUSG00000006494","Pdk1"
5311.52916364832,2.84377607288543,0.4014450055935,7.08384967619954,1.40203992528117e-12,5.77892097407558e-10,"ENSMUSG00000026483","Fam129a"
87.1603888857899,30,4.24727736074331,7.06334845877589,1.62537444236645e-12,6.53197354026015e-10,"ENSMUSG00000000266","Mid2"
59.4098932254908,-29.9859423860403,4.24806862555576,-7.05872362928632,1.68038899818298e-12,6.58835442580278e-10,"ENSMUSG00000065299","Gm23138"
51.3769836974265,-29.1609022084504,4.13737523131358,-7.04816473684744,1.81292935641898e-12,6.93877128677025e-10,"ENSMUSG00000052675","Zfp112"
25.9098021791733,-29.9350332100012,4.24991062635426,-7.04368534819769,1.87220669917235e-12,6.9990052765571e-10,"ENSMUSG00000087233","4930594C11Rik"
175.179329833592,22.9679379618444,3.27903119524049,7.00448900735753,2.47888883963871e-12,9.05639502208915e-10,"ENSMUSG00000057246","BC051142"
48.383206720328,29.7360417462874,4.24754084556319,7.00076652054999,2.54565869018382e-12,9.09104721125063e-10,"ENSMUSG00000103037","Pcdhgb1"
