"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043301","negative regulation of leukocyte degranulation","2/67","13/28832",0.153846153846154,66.2043628013777,11.3486432263272,0.000408130270622716,0.0153471055211749,0.0094218095141941,"Ccr2/Ceacam1",2
"GO:0006749","glutathione metabolic process","3/67","65/28832",0.0461538461538462,19.8613088404133,7.34710562117827,0.000472587355664649,0.016724666963487,0.010267514359688,"Gsto1/Slc1a1/Gsta4",3
"GO:2000630","positive regulation of miRNA metabolic process","3/67","65/28832",0.0461538461538462,19.8613088404133,7.34710562117827,0.000472587355664649,0.016724666963487,0.010267514359688,"Tead1/Tgfbr1/Notch2",3
"GO:0048070","regulation of developmental pigmentation","2/67","14/28832",0.142857142857143,61.4754797441365,10.9231145173902,0.000475437575303161,0.016724666963487,0.010267514359688,"Bcl2/Bcl2l11",2
"GO:0070986","left/right axis specification","2/67","14/28832",0.142857142857143,61.4754797441365,10.9231145173902,0.000475437575303161,0.016724666963487,0.010267514359688,"Notch2/Smo",2
"GO:0050671","positive regulation of lymphocyte proliferation","4/67","157/28832",0.0254777070063694,10.9637798269798,6.04167417655678,0.000496711327160135,0.0168262267888595,0.0103298634018337,"Ccr2/Foxp3/Il2ra/Bcl2",4
"GO:0050678","regulation of epithelial cell proliferation","6/67","434/28832",0.0138248847926267,5.94923997523901,5.01388726293621,0.000516678054934468,0.0168262267888595,0.0103298634018337,"Ecm1/Ift80/Tgfbr1/Ceacam1/Notch2/Smo",6
"GO:0010565","regulation of ketone metabolic process","4/67","159/28832",0.0251572327044025,10.8258706467662,5.9960894433246,0.000520951062896227,0.0168262267888595,0.0103298634018337,"Pdk1/Trib3/Akr1c18/Ceacam1",4
"GO:0048872","homeostasis of number of cells","6/67","436/28832",0.0137614678899083,5.92194988360948,4.99789253209851,0.00052929869751873,0.0168262267888595,0.0103298634018337,"Ccr2/Foxp3/Il2ra/Bcl2/Bcl2l11/Smo",6
"GO:0032946","positive regulation of mononuclear cell proliferation","4/67","160/28832",0.025,10.7582089552239,5.97360051968559,0.00053338144768716,0.0168262267888595,0.0103298634018337,"Ccr2/Foxp3/Il2ra/Bcl2",4
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","4/67","160/28832",0.025,10.7582089552239,5.97360051968559,0.00053338144768716,0.0168262267888595,0.0103298634018337,"Ctla4/Foxp3/Il2ra/Ceacam1",4
"GO:0051055","negative regulation of lipid biosynthetic process","3/67","68/28832",0.0441176470588235,18.9850746268657,7.16600531169601,0.000539531034164673,0.0168262267888595,0.0103298634018337,"Trib3/Akr1c18/Ceacam1",3
"GO:0002517","T cell tolerance induction","2/67","15/28832",0.133333333333333,57.3771144278607,10.5404500598906,0.000547758872998177,0.0168262267888595,0.0103298634018337,"Foxp3/Il2ra",2
"GO:0048368","lateral mesoderm development","2/67","15/28832",0.133333333333333,57.3771144278607,10.5404500598906,0.000547758872998177,0.0168262267888595,0.0103298634018337,"Tead1/Smo",2
"GO:1903305","regulation of regulated secretory pathway","4/67","162/28832",0.0246913580246914,10.6253915607149,5.92921408546389,0.000558873293763125,0.0169292035235747,0.0103930823050686,"Cacna1g/Unc13b/Ccr2/Ceacam1",4
"GO:0022612","gland morphogenesis","4/67","163/28832",0.0245398773006135,10.5602051094222,5.90731058450654,0.000571938779237096,0.017087650376933,0.0104903551144857,"Bcl2/Ceacam1/Notch2/Smo",4
"GO:0070231","T cell apoptotic process","3/67","70/28832",0.0428571428571429,18.4426439232409,7.05158685282272,0.000587361549486215,0.0173112910733707,0.0106276513648146,"Il2ra/Bcl2/Bcl2l11",3
"GO:0120305","regulation of pigmentation","2/67","16/28832",0.125,53.7910447761194,10.1938553320229,0.000625071196750296,0.0175310677594461,0.0107625754434303,"Bcl2/Bcl2l11",2
"GO:0003143","embryonic heart tube morphogenesis","3/67","72/28832",0.0416666666666667,17.9303482587065,6.94181066439451,0.00063782170864101,0.0175310677594461,0.0107625754434303,"Tead1/Notch2/Smo",3
"GO:0072678","T cell migration","3/67","72/28832",0.0416666666666667,17.9303482587065,6.94181066439451,0.00063782170864101,0.0175310677594461,0.0107625754434303,"Ccl20/Ccr2/Ecm1",3
"GO:2000401","regulation of lymphocyte migration","3/67","72/28832",0.0416666666666667,17.9303482587065,6.94181066439451,0.00063782170864101,0.0175310677594461,0.0107625754434303,"Ccl20/Ccr2/Ecm1",3
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","5/67","297/28832",0.0168350168350168,7.24458515503292,5.22069045414903,0.000642742345072653,0.0175310677594461,0.0107625754434303,"Cep55/Akr1c18/Tgfbr1/Ceacam1/F2",5
"GO:2001235","positive regulation of apoptotic signaling pathway","4/67","169/28832",0.0236686390532544,10.1852865848273,5.77976667626386,0.00065493266880216,0.0175310677594461,0.0107625754434303,"Siah1b/Lta/Tgfbr1/Bcl2l11",4
"GO:0001558","regulation of cell growth","6/67","456/28832",0.0131578947368421,5.66221523959152,4.84322023899622,0.000669179383516965,0.0175310677594461,0.0107625754434303,"Igfbp4/Tead1/Tgfbr1/Bcl2/Ceacam1/F2",6
"GO:0033674","positive regulation of kinase activity","5/67","300/28832",0.0166666666666667,7.17213930348259,5.18639158941956,0.000672494546669728,0.0175310677594461,0.0107625754434303,"Tead1/Slc1a1/Ceacam1/F2/Notch2",5
"GO:0002456","T cell mediated immunity","4/67","171/28832",0.0233918128654971,10.0661604259405,5.73866470085307,0.000684398600623556,0.0175310677594461,0.0107625754434303,"Trpm4/Ccr2/Foxp3/Ceacam1",4
"GO:1903706","regulation of hemopoiesis","6/67","459/28832",0.0130718954248366,5.62520729684909,4.8208096212915,0.000692421904520185,0.0175310677594461,0.0107625754434303,"Ccr2/Ctla4/Foxp3/Il2ra/Ceacam1/Notch2",6
"GO:0050680","negative regulation of epithelial cell proliferation","4/67","172/28832",0.0232558139534884,10.0076362374176,5.71836713789551,0.000699478433217484,0.0175310677594461,0.0107625754434303,"Ift80/Tgfbr1/Ceacam1/Smo",4
"GO:0002429","immune response-activating cell surface receptor signaling pathway","5/67","303/28832",0.0165016501650165,7.10112802325009,5.15256219941143,0.000703267793211844,0.0175310677594461,0.0107625754434303,"Oas1e/Ctla4/Foxp3/Bcl2/Ceacam1",5
"GO:0005996","monosaccharide metabolic process","5/67","303/28832",0.0165016501650165,7.10112802325009,5.15256219941143,0.000703267793211844,0.0175310677594461,0.0107625754434303,"Gnmt/Igfbp4/Pdk1/Oas1e/Gsto1",5
"GO:0060413","atrial septum morphogenesis","2/67","17/28832",0.117647058823529,50.6268656716418,9.87795539876696,0.00070735165650218,0.0175310677594461,0.0107625754434303,"Notch2/Smo",2
"GO:0070665","positive regulation of leukocyte proliferation","4/67","176/28832",0.0227272727272727,9.78018995929444,5.6388108514852,0.00076215762474882,0.0186771435907548,0.0114661679323536,"Ccr2/Foxp3/Il2ra/Bcl2",4
"GO:0045165","cell fate commitment","5/67","310/28832",0.0161290322580645,6.94077997111218,5.07538967748662,0.000779168032821949,0.0188818386620519,0.0115918331900529,"Foxp3/Tgfbr1/Bcl2/Notch2/Smo",5
"GO:1902893","regulation of miRNA transcription","3/67","78/28832",0.0384615384615385,16.5510907003444,6.63734033061767,0.000805552176182738,0.0192426277792752,0.0118133268347393,"Tead1/Tgfbr1/Notch2",3
"GO:0030879","mammary gland development","4/67","179/28832",0.0223463687150838,9.61627616109397,5.58079591400675,0.000811701859556772,0.0192426277792752,0.0118133268347393,"Socs2/Bcl2l11/Slc29a1/Smo",4
"GO:0051250","negative regulation of lymphocyte activation","4/67","180/28832",0.0222222222222222,9.56285240464345,5.56176077441391,0.000828710298808186,0.0194345931365662,0.0119311771373403,"Ctla4/Foxp3/Il2ra/Ceacam1",4
"GO:0002703","regulation of leukocyte mediated immunity","5/67","317/28832",0.0157728706624606,6.78751353641885,5.00057595383262,0.000861034723582394,0.0199067540667519,0.0122210435449255,"Trpm4/Ccr2/Foxp3/Lta/Ceacam1",5
"GO:0061614","miRNA transcription","3/67","80/28832",0.0375,16.1373134328358,6.54326986515721,0.000867098411894284,0.0199067540667519,0.0122210435449255,"Tead1/Tgfbr1/Notch2",3
"GO:0045717","negative regulation of fatty acid biosynthetic process","2/67","19/28832",0.105263157894737,45.2977219167321,9.32178363780806,0.000886725806928773,0.020006424037981,0.012282232378345,"Trib3/Ceacam1",2
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","5/67","320/28832",0.015625,6.72388059701493,4.96920345820788,0.000898018750660008,0.020006424037981,0.012282232378345,"Oas1e/Ctla4/Foxp3/Bcl2/Ceacam1",5
"GO:0002704","negative regulation of leukocyte mediated immunity","3/67","81/28832",0.037037037037037,15.9380873410724,6.49749706065441,0.000898958989326977,0.020006424037981,0.012282232378345,"Ccr2/Foxp3/Ceacam1",3
"GO:0006959","humoral immune response","5/67","322/28832",0.015527950310559,6.68211736349309,4.94851159486573,0.000923324611436562,0.0203411209852843,0.0124877076634482,"Ccl20/Ccr2/Lta/F2/Notch2",5
"GO:0045927","positive regulation of growth","5/67","324/28832",0.0154320987654321,6.64086972544684,4.92799507556342,0.000949158371820504,0.0207011440894052,0.0127087310416387,"Tead1/Tgfbr1/Bcl2/F2/Smo",5
"GO:0002643","regulation of tolerance induction","2/67","20/28832",0.1,43.0328358208955,9.0751132097101,0.000983774099969883,0.0208311777867409,0.0127885606046162,"Foxp3/Il2ra",2
"GO:0003184","pulmonary valve morphogenesis","2/67","20/28832",0.1,43.0328358208955,9.0751132097101,0.000983774099969883,0.0208311777867409,0.0127885606046162,"Stra6/Notch2",2
