"exTreg","exTreg-Nov19","exTreg-Nov21","Never-Treg-Nov11","Never-Treg-Nov19-2","Never-Treg-Nov21","Recent-Treg","Recent-Treg-Nov19","Recent-Treg-Nov21","Stable-Treg-Nov11","Stable-Treg-Nov19-2","Stable-Treg-Nov21-2","gene_id","gene_name"
1110.89268376355,504.852681093824,762.730572719494,878.225722337202,704.52702662708,7.90775791072498,116.875517314665,688.101942968191,498.473620830378,224.574507226714,0,116.870088107808,"ENSMUSG00000026156","B3gat2"
5547.60605657229,3149.44835642939,3800.2211302414,1188.13638976236,2122.8207785911,3908.01395948029,2069.3841595126,2039.89222514617,1916.3018913998,2281.73959258919,1493.29854781603,2921.75220269519,"ENSMUSG00000026155","Smap1"
1160.60856004309,1003.37208482626,436.531334072163,291.577923718316,226.372618391652,1726.26355191126,582.085909763233,645.604188277646,638.375415355885,165.105299738107,0,2238.43069655134,"ENSMUSG00000026154","Sdhaf4"
8.57170280681751,2.71426172631088,15.3505524069332,9.60286575120201,9.23969870986334,7.11698211965249,6.8750304302744,12.6589056525029,5.87822666073559,8.60738529440368,0,10.5288367664692,"ENSMUSG00000099997","Tubb4b-ps2"
875.170856576068,899.325385317672,730.110648854761,1118.29736611725,936.674456712396,1297.66307314997,886.878925505398,729.695490112129,600.754764727177,1456.21309389866,1272.19511818496,1478.24868201227,"ENSMUSG00000100131","Gm28439"
234.007486626118,147.474887129558,245.608838510931,258.40438748689,205.583296294459,257.002132098562,271.563701995839,152.811075376642,189.278898475686,189.362476476881,334.489803800858,261.115151808435,"ENSMUSG00000067736","Gm10222"
510.873487286324,302.187805529278,264.797029019598,355.306032794474,189.413823552198,532.192107391792,248.646933894924,270.358056435597,175.17115448992,575.912325152828,560.128688398725,611.725416131858,"ENSMUSG00000101939","Gm28438"
929.172584259018,694.851001935586,670.627258277895,1017.90376962741,546.29718622067,978.189653556681,761.982539355413,617.573754332818,639.551060688032,1209.72887864983,1012.54032133616,952.859727365458,"ENSMUSG00000101111","Gm28437"
2598.08312074639,2012.17269310513,1866.05152696782,2955.06368798353,1963.43597584596,2668.07751907861,2060.21745227223,1750.54581023182,1293.20986536183,2973.46037443036,2748.48570987553,3984.11183243193,"ENSMUSG00000100862","Gm10925"
2085.4952928987,1614.98572715497,1717.34305052565,2419.92216930291,1452.94262212601,1874.92940063289,1883.75833789519,1580.55479146964,1510.70425180905,2324.77651906121,2120.32519697493,2606.93998337776,"ENSMUSG00000102070","Gm28661"
1998.92109454984,1643.03309832685,1659.77847899965,2402.46241339163,1815.60079648815,2271.89884775129,1852.82070095895,1576.93796128321,1419.00391590157,2761.40570035915,2534.18546269464,2686.95914280293,"ENSMUSG00000101249","Gm29216"
1656.91015255783,2484.45423348323,1602.21390747365,1087.74279327252,1901.06800955438,1250.21652568562,1124.06747534986,1888.88956486275,1126.26822819694,1227.72613881085,6499.30696741193,2522.70928924601,"ENSMUSG00000073725","Lmbrd1"
128.575542102263,66.0470353402314,30.7011048138664,1.74597559112764,58.9030792753788,138.385763437687,43.5418593917379,23.509396211791,56.4309759430616,21.1272184498999,17.0079561254674,20.0047898562914,"ENSMUSG00000086240","Gm7846"
62.5734304897678,64.2375275226909,56.6051620005662,96.9016453075839,63.5229286303105,71.1698211965249,87.0837187834758,51.5398301566188,70.538719928827,72.771530216322,122.457284103365,66.3316716287557,"ENSMUSG00000099492","Gm5525"
12190.6757318559,12852.029274082,9017.49012954783,11199.5604292882,13010.6507458263,11314.4200186653,11104.3199832982,12398.4938790799,11834.0459133929,12318.7333354361,21965.2084041702,14735.1070546736,"ENSMUSG00000048874","Phf3"
0.857170280681751,47.9519571648256,49.8892953225329,0,0,0,100.833779644025,259.507565876309,32.9180693001193,32.0820724609592,0,0,"ENSMUSG00000103783","Gm37522"
33.4296409465883,245.18830927675,321.402191020164,249.674509531252,210.203145649391,990.842066213841,303.647177337119,141.056377270746,549.026370112704,3.91244786109258,752.885524487355,1452.97947377274,"ENSMUSG00000104315","Gm37906"
2370.07582608504,1167.13254231368,2289.15112768391,1916.20821126258,1819.06568350434,1346.69117219647,4145.64334945546,1573.32113109678,1770.52187021356,5228.59532156413,2062.49814614834,1300.31134065894,"ENSMUSG00000026064","Ptp4a1"
42.8585140340876,0,0,0,20.7893220971925,0,3.4375152151372,18.0841509321469,15.2833893179125,0,0,0,"ENSMUSG00000070960","Gm19680"
22.2864272977255,26.2378633543385,11.5129143051999,4.3649389778191,12.7045857260621,8.69853370179748,12.6042224555031,5.42524527964408,15.2833893179125,9.3898748666222,0,0,"ENSMUSG00000100481","Gm7114"
1193.181030709,1138.18041723303,1309.59400221649,535.141518680621,464.294860170633,240.39584048604,370.105804829772,420.456509172416,611.335572716501,205.012267921251,992.130773985596,2615.36305279094,"ENSMUSG00000026134","Prim2"
13.714724490908,14.4760625403247,15.3505524069332,16.5867681157126,10.3946610485963,21.3509463589575,14.8958992655945,11.7546981058955,39.971941293002,17.2147705888074,21.5434110922587,4.21153470658766,"ENSMUSG00000101682","Gm29228"
266.579957292025,1314.60742944324,1231.88183065639,287.212984740497,1368.63037139851,714.861315129539,505.314736625169,316.472641312571,554.904596773439,621.296720341502,85.0397806273368,714.908016443255,"ENSMUSG00000004768","Rab23"
2330.64599317368,6841.74905812096,3000.07358603001,3502.42703580204,2793.85389739493,3850.287326732,2602.19901785886,5899.05003406633,2681.64700262758,2816.17997041444,2545.52410011162,9893.94790945106,"ENSMUSG00000042197","Zfp451"
7.71453252613576,9.95229299647323,8.63468572889993,21.8246948890955,9.23969870986334,15.0247400303775,11.4583840504573,13.5631131991102,17.6346799822068,9.3898748666222,2.26772748339565,7.37018573652841,"ENSMUSG00000081402","Gm15455"
0,201.760121655775,0,0,1.15496233873292,164.48136454308,122.604709339894,37.0725094109012,71.7143652609742,197.187372199066,739.279159586981,17.8990225029976,"ENSMUSG00000042182","Bend6"
176.577077820441,1326.36923025725,449.003657902796,1.74597559112764,11.5496233873292,0,273.85537880593,381.5755846683,211.616159786481,1195.64406634989,72.5672794686607,446.422678898292,"ENSMUSG00000026131","Dst"
18.8577461749985,296.759282076656,69.0774858311994,0,0,0,9.16670724036587,0,95.2272719039165,590.77962702498,0,228.475757832381,"ENSMUSG00000096992","Gm26788"
0,130.284562862922,57.5645715259995,0,0,156.573606632355,9.16670724036587,23.509396211791,61.1335572716501,0.782489572218517,0,0,"ENSMUSG00000101462","Gm3052"
1058.60529664196,858.611459423009,996.826496925225,1111.31346375274,276.035998957167,382.735482879089,482.397968524254,738.737565578202,723.021879270477,435.846691725714,86.1736443690346,527.494722000105,"ENSMUSG00000102336","Gm37233"
890.59992162834,250.616832729371,549.741658073296,374.511764296878,555.536884930533,907.019832360156,1040.42127178153,395.138697867411,645.429287348768,1057.14341206722,0,449.581329928233,"ENSMUSG00000042111","Ccdc115"
2021.20752184757,3160.30540333464,2570.25811863588,2326.51247517758,1738.21831979304,4520.86519756147,2347.82289193871,1401.52169724139,2872.10154643541,4493.83761325094,2206.49884134397,265.326686515023,"ENSMUSG00000026127","Imp4"
3909.55365018947,6977.4621444365,4990.84835130416,4667.86574287974,5371.7298374468,5317.96719496255,4146.78918786051,4778.73688381983,5112.88154950781,5232.50776942522,4418.66700139642,5107.53871541419,"ENSMUSG00000026126","Ptpn18"
275.151660098842,22.6188477192573,250.405886138098,1.74597559112764,252.936752182509,339.242814370102,160.417376706403,180.841509321469,99.929853232505,47.7318639053295,1475.15672794887,122.134506491042,"ENSMUSG00000100280","Gm28417"
7.71453252613576,9.04753908770294,6.71586667803328,175.470546908328,198.653522262062,0,119.167194124756,2.71262263982204,126.969695871889,0,0,0,"ENSMUSG00000101223","4930568A12Rik"
999.460547274922,636.946751774287,586.199220039762,398.955422572665,355.728400329739,457.068407239904,555.731626447181,1507.31398019445,544.323788784115,601.734481036039,1796.04016684935,505.384164790519,"ENSMUSG00000037509","Arhgef4"
99.4317525590831,0,47.011066746233,0,12.7045857260621,0,1.14583840504573,9.04207546607347,41.1475866251491,42.2544368997999,0,0,"ENSMUSG00000104002","Gm38336"
10705.1996354344,8611.44770367566,8413.06212852483,8095.2158282633,8091.66614516282,6795.13637268598,5367.10708923422,6627.84131663185,6316.74236962646,6387.46237801975,3189.55870539598,5948.79277305507,"ENSMUSG00000037503","Fam168b"
186.00595090794,594.423318062083,944.058973026392,184.200424863966,1148.03256470052,118.616368660875,389.58505771555,553.375018523696,785.331081874274,197.969861771285,5194.22980071773,42.1153470658766,"ENSMUSG00000104358","Gm37127"
2044.35111942598,1488.32017992713,1932.25078422272,663.470724628503,838.502657920098,646.854597097304,1156.15095069115,661.879924116578,1129.79516419338,1149.477181589,22.6772748339565,5561.33158004901,"ENSMUSG00000026123","Plekhb2"
10.286043368181,1.80950781754059,94.9815430178992,83.8068283741267,0,0,18.3334144807317,132.014301804673,67.0117839323857,159.627872732577,0,0,"ENSMUSG00000104417","Gm37068"
880.313878260159,192.712582568073,992.988858823492,846.798161696905,315.304718474086,28.4679284786099,511.043928650397,433.115414824919,225.723903772247,21.9097080221185,5679.5234821644,128.451808550924,"ENSMUSG00000045216","Hs6st1"
137.14724490908,217.14093810487,205.313638442732,53.252255529393,410.011630250186,352.686002818334,87.0837187834758,286.633792274529,777.101564549245,43.8194160442369,0,0,"ENSMUSG00000102202","Gm33280"
4099.84545250082,6428.27652181294,4669.446160284,4013.12489620688,4927.06933703463,3101.42265258634,3208.34753412805,5916.22997745187,3906.66943872487,6110.4610694544,9134.40630311767,3357.64604482701,"ENSMUSG00000037470","Uggt1"
2228.64272977255,2640.07190579172,2210.47954659838,2573.56802132214,1201.16083228223,2110.5805863725,3265.63945438034,2690.92165870346,3287.10434868334,1536.80951983717,1662.24424532901,5337.06735692321,"ENSMUSG00000047180","Neurl3"
3030.95411249067,2888.87923070355,1986.93712717242,1766.92729822117,2855.06690134777,2697.33622334829,2047.61322981673,1758.68367815129,2231.37484041523,2580.65060917667,853.799397498462,2395.31036437173,"ENSMUSG00000037447","Arid5a"
45.4300248761328,126.665547227841,13.4317333560666,0,0,3.95387895536249,2.29167681009147,66.0071509023363,14.1077439857654,0,0,232.687292538968,"ENSMUSG00000102762","4930403P22Rik"
1576.33614617374,1567.03376999015,1578.22866933782,2129.21723338015,1562.66404430564,1901.81577752936,1512.50669466037,1998.29867800224,2251.36081106173,1045.40606848394,9381.5885988078,4938.02444347403,"ENSMUSG00000010453","Kansl3"
0,180.950781754059,496.014724649029,54.9982311205206,121.271045566956,84.6130096447573,30.9376369362348,698.048225980872,29.3911333036779,47.7318639053295,0,0,"ENSMUSG00000037432","Fer1l5"
35.1439815079518,172.807996575126,470.11066746233,192.05731502404,82.0023260500371,217.463342544937,806.670237152197,583.213867561739,177.522445154215,287.956162576414,311.812528966902,0,"ENSMUSG00000001143","Lman2l"
94.2887308749926,1650.27112959702,1038.08110651886,955.921636142382,368.432986055801,475.256250434572,323.126430222897,125.684848978421,411.475866251491,91.5512799495664,0,0,"ENSMUSG00000037408","Cnnm4"
1521.47724821011,2012.17269310513,1595.49804079562,1648.20095802449,1285.47308300974,2407.12150802469,1538.86097797642,1230.6264709326,1302.61502801901,1111.13519255029,1892.41858489367,5120.17331953395,"ENSMUSG00000001138","Cnnm3"
24.8579381397708,40.7139258946632,62.3616191531662,82.9338405785628,108.566459840894,20.560170567885,36.6668289614635,130.205886711458,72.8900105931213,65.7291240663554,0,36.850928682642,"ENSMUSG00000067653","Ankrd23"
683.164713703356,290.426004715264,240.811790883765,147.534937450285,717.231612353142,34.0033590161174,80.2086883532014,877.081320209126,232.777775765129,551.655148414054,0,2.10576735329383,"ENSMUSG00000079610","Ankrd39"
