"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009615","response to virus","16/258","414/28832",0.0386473429951691,4.31891547766169,6.46329225086087,1.18970124964829e-06,0.000232520499792371,0.000177620309377315,"Mid2/Atg7/Ddit4/Ddx60/Epg5/Fgl2/Foxp3/Gata3/Gbp2b/Gbp7/Ifngr1/Isg15/Pmaip1/Samhd1/Serinc3/Tgfb1",16
"GO:0030098","lymphocyte differentiation","17/258","473/28832",0.0359408033826638,4.01645443073242,6.28544555366978,1.48185384809768e-06,0.000274376938821455,0.000209594065052265,"Ccr2/Ccr9/Cd74/Cd83/Cmtm7/Ctla4/Fgl2/Foxp3/Gata3/Ighm/Il2ra/Nfkbiz/Prdm1/Rhoh/Tgfb1/Tnfrsf9/Zbtb1",17
"GO:0001654","eye development","17/258","475/28832",0.0357894736842105,3.99954304365565,6.26362786552363,1.56891626161517e-06,0.000275972370418109,0.000210812800837028,"Nrp1/Bmpr2/Dram2/Dscam/Gata3/Hipk2/Prdm1/Rarg/Rcn1/Rom1/Skil/Slc1a1/Stra6/Tgfb1/Tgfbr1/Trpm1/Vim",17
"GO:0150063","visual system development","17/258","478/28832",0.0355648535564854,3.97444130907204,6.2311236663012,1.70819658556683e-06,0.00028616359942972,0.000218597788619154,"Nrp1/Bmpr2/Dram2/Dscam/Gata3/Hipk2/Prdm1/Rarg/Rcn1/Rom1/Skil/Slc1a1/Stra6/Tgfb1/Tgfbr1/Trpm1/Vim",17
"GO:0051607","defense response to virus","14/258","330/28832",0.0424242424242424,4.74099130843317,6.49471632951252,1.90391827372954e-06,0.000294632872311267,0.000225067389668372,"Mid2/Atg7/Ddit4/Ddx60/Epg5/Fgl2/Foxp3/Gbp2b/Gbp7/Ifngr1/Isg15/Pmaip1/Samhd1/Serinc3",14
"GO:0070661","leukocyte proliferation","15/258","379/28832",0.0395778364116095,4.42289992023072,6.37388113529749,1.92625243409868e-06,0.000294632872311267,0.000225067389668372,"Bid/Ccr2/Cd74/Csf1/Ctla4/Foxp3/Ighd/Ighm/Il2ra/Lrrc32/Nfkbiz/Tgfb1/Tnfrsf1b/Tnfrsf4/Tnfrsf9",15
"GO:0048880","sensory system development","17/258","485/28832",0.0350515463917526,3.91707823863182,6.15629724477416,2.07760831878695e-06,0.000297987367858981,0.000227629858515299,"Nrp1/Bmpr2/Dram2/Dscam/Gata3/Hipk2/Prdm1/Rarg/Rcn1/Rom1/Skil/Slc1a1/Stra6/Tgfb1/Tgfbr1/Trpm1/Vim",17
"GO:0002520","immune system development","12/258","242/28832",0.0495867768595041,5.54141841245435,6.74134118255704,2.11759073236911e-06,0.000297987367858981,0.000227629858515299,"Foxp3/Gata3/Ighd/Il2ra/Lta/Nfkbiz/Rbm15/Samhd1/Swap70/Tgfb1/Tgfbr1/Zbtb1",12
"GO:0046651","lymphocyte proliferation","14/258","337/28832",0.0415430267062315,4.64251374416304,6.39125292908651,2.4309884701583e-06,0.000317405049647799,0.000242462850229147,"Bid/Ccr2/Cd74/Ctla4/Foxp3/Ighd/Ighm/Il2ra/Lrrc32/Nfkbiz/Tgfb1/Tnfrsf1b/Tnfrsf4/Tnfrsf9",14
"GO:1903037","regulation of leukocyte cell-cell adhesion","15/258","387/28832",0.0387596899224806,4.33147046451535,6.26964089632584,2.48780458781771e-06,0.000317405049647799,0.000242462850229147,"Tigit/Ccr2/Cd74/Cd83/Ctla4/Fbxo38/Fgl2/Foxp3/Gata3/Il2ra/Lrrc32/Nfkbiz/Rhoh/Tgfb1/Zbtb1",15
"GO:0003205","cardiac chamber development","11/258","204/28832",0.053921568627451,6.02583979328165,6.84514111855211,2.52624826325707e-06,0.000317405049647799,0.000242462850229147,"Nrp1/Ryr2/Adamts6/Bmpr2/Gata3/Prdm1/Rbm15/Stra6/Tgfb1/Tgfbr1/Vangl2",11
"GO:0051251","positive regulation of lymphocyte activation","14/258","340/28832",0.0411764705882353,4.6015503875969,6.34777715023403,2.69418761492168e-06,0.000322112297388534,0.000246058674256583,"Ccr2/Cd74/Cd83/Fbxo38/Foxp3/Gata3/Ighd/Ighm/Il2ra/Nfkbiz/Rhoh/Tgfb1/Tnfrsf4/Zbtb1",14
