"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
121.555971754516,32.0271476906327,3.0443900225161,10.5200540843197,6.98334870073025e-26,1.12257330364239e-21,"ENSMUSG00000051590"
76.4543933708412,35.01189596823,3.36410589977439,10.4074892441936,2.29186485601037e-25,1.84208637801834e-21,"ENSMUSG00000083246"
15.2079147983825,43.9584184016094,4.24962024606704,10.3440815546501,4.45164175557121e-25,2.38533804069358e-21,"ENSMUSG00000020836"
100.396901410222,28.6571465007076,2.78974093510288,10.2723325094883,9.39062773274021e-25,3.77385852009497e-21,"ENSMUSG00000000901"
100.99263193212,33.1248375912837,3.23477681452293,10.2402235117321,1.3093353603563e-24,4.20951318354549e-21,"ENSMUSG00000064952"
19.8920109692966,42.8162568140587,4.24940825901564,10.0758162558796,7.06715225864133e-24,1.89340787596099e-20,"ENSMUSG00000073779"
140.044194089416,32.7467460112379,3.39590464556927,9.64301104683947,5.26213589568974e-22,1.05736043154016e-18,"ENSMUSG00000107199"
62.9544803017367,28.6652563651035,2.97143733214194,9.64693283450147,5.06479249044625e-22,1.05736043154016e-18,"ENSMUSG00000097817"
82.5429490620586,34.3157411854693,3.59812544986583,9.53711638563045,1.4685898585865e-21,2.62306466408645e-18,"ENSMUSG00000055320"
27.2163263332385,40.590649424005,4.29754079652401,9.44508763170696,3.55107053765283e-21,5.70834588927692e-18,"ENSMUSG00000088409"
314.239718225602,23.5375316178567,2.49683944011943,9.42693039834827,4.22265554861903e-21,6.17083526764099e-18,"ENSMUSG00000011171"
64.7100102195495,28.7019922458645,3.08946497522565,9.29027921534156,1.53884105321474e-20,2.06140582753559e-17,"ENSMUSG00000103303"
246.849393923015,21.6244748981134,2.33131008519446,9.27567509592345,1.76497748564813e-20,2.18246254475336e-17,"ENSMUSG00000059901"
8455.27969685177,-2.72057871332811,0.298496633196838,-9.11426934431815,7.92023447140366e-20,9.09412636627242e-17,"ENSMUSG00000025810"
86.7954754972157,25.8242502524737,2.86817277875238,9.00372893982589,2.18178386109238e-19,2.338145037804e-16,"ENSMUSG00000001435"
36.3359765159252,35.3661457289388,3.9935340981226,8.85585169926678,8.30472337030648e-19,8.34365176110479e-16,"ENSMUSG00000093034"
44.3637443985384,32.9031930414677,3.74857085446084,8.77752997580733,1.67103977776273e-18,1.58011555456093e-15,"ENSMUSG00000050335"
70.8815482637258,27.4035780540926,3.16777692038125,8.65072848967992,5.11717157226537e-18,4.56991850134255e-15,"ENSMUSG00000033544"
126.559100460203,27.149631640654,3.17365394195557,8.55469189054831,1.18183971722491e-17,9.72233002544596e-15,"ENSMUSG00000041598"
54.6697072775704,32.4203514877287,3.79096226748035,8.55201112546994,1.20962115402127e-17,9.72233002544596e-15,"ENSMUSG00000097377"
15.3288390085707,36.6388148590464,4.29915581487359,8.52232773985276,1.56378132306157e-17,1.19703736991499e-14,"ENSMUSG00000029314"
9.21939969703418,36.5115918516331,4.29824715047935,8.49453057801975,1.98734469694683e-17,1.45211663651911e-14,"ENSMUSG00000029122"
58.4669256041161,25.3521206473273,3.01398838302586,8.41148585379593,4.04849012802434e-17,2.82954255686918e-14,"ENSMUSG00000022802"
50.3388486926006,36.137439732303,4.30303010762797,8.39813778394027,4.53614752715013e-17,3.03827381245576e-14,"ENSMUSG00000066867"
153.646270343889,25.0041876562313,2.97954456122042,8.39194955553527,4.78146074067737e-17,3.07447925625555e-14,"ENSMUSG00000040938"
18.5813182565351,35.8810418043516,4.30647266975503,8.33188657073091,7.95641611045196e-17,4.91920726828905e-14,"ENSMUSG00000092253"
16.4773237724673,-35.823108627174,4.3509423986447,-8.23341367110096,1.81952517255716e-16,1.08329137588357e-13,"ENSMUSG00000020908"
73.4889948326448,31.4965146908552,3.85408085766981,8.17225062317402,3.02688912046394e-16,1.73775866469492e-13,"ENSMUSG00000027249"
61.471351429758,24.5798918057589,3.06379317890347,8.02269943513486,1.03446253176191e-15,5.7341328269216e-13,"ENSMUSG00000093628"
21.7348199915797,33.4615134093751,4.25555154114823,7.86302623427905,3.74962445335578e-15,2.00917376958981e-12,"ENSMUSG00000085681"
37.6331807609769,33.7785192398999,4.31058103933423,7.83618703178748,4.64433935490756e-15,2.40831468161739e-12,"ENSMUSG00000044024"
43.7193380702526,30.7100389954779,3.95439861730859,7.76604535037479,8.09745697645164e-15,4.06770690301438e-12,"ENSMUSG00000031609"
27.4622322461213,33.7631528807117,4.35081901621925,7.76018325626677,8.48067533476119e-15,4.13111684867534e-12,"ENSMUSG00000099428"
130.120029814062,21.8006995968941,2.8252493478832,7.71638071989224,1.19679472497933e-14,5.65837506001255e-12,"ENSMUSG00000086752"
776.693020955303,7.72277931042647,1.00131787011713,7.71261508548043,1.23265434690239e-14,5.66140532184457e-12,"ENSMUSG00000015745"
68.6832717306483,25.7673230272283,3.3446409866024,7.70406244809063,1.31807384770729e-14,5.88556586163739e-12,"ENSMUSG00000021265"
62.4769198872802,32.6086223447387,4.25094706348543,7.67090764898923,1.70783481139991e-14,7.41984989006852e-12,"ENSMUSG00000028456"
20.7082070872071,33.1433960888311,4.35252787207336,7.6147464330982,2.64209634843075e-14,1.11767628423748e-11,"ENSMUSG00000020866"
23917.151396324,-2.41136444068486,0.316962085359927,-7.60773780859823,2.78934970510405e-14,1.14971273101404e-11,"ENSMUSG00000003882"
99.8931842879714,24.8584456277059,3.27144172911371,7.59862094026677,2.99303064329599e-14,1.20282418977458e-11,"ENSMUSG00000015093"
492.157150109857,12.091979503027,1.59335715521094,7.58899501187238,3.22396171062877e-14,1.26402889020384e-11,"ENSMUSG00000061143"
145.454397946137,26.7618894820073,3.53830924596304,7.56346820520017,3.92461779663712e-14,1.50210074002242e-11,"ENSMUSG00000063605"
42.6266958246516,32.0214994858644,4.24881108654992,7.53657878252861,4.82461541920249e-14,1.80362076427163e-11,"ENSMUSG00000087484"
52.6308472784728,-32.3567320423577,4.29735360547046,-7.52945533762177,5.09524099901932e-14,1.86149997861899e-11,"ENSMUSG00000032875"
24.3984677729647,31.8323228772123,4.24912066223915,7.49150833961907,6.80865569235994e-14,2.4322031167708e-11,"ENSMUSG00000042377"
22.8362563237327,31.8371955133644,4.25154715913065,7.48837877641571,6.97295480540738e-14,2.43674453254182e-11,"ENSMUSG00000064833"
293.868219386849,11.1211647720011,1.49137762745274,7.45697438883805,8.8531904072843e-14,3.02797948504458e-11,"ENSMUSG00000028910"
48.383206720328,-32.3513207940807,4.35100075487499,-7.43537466819176,1.04271990515488e-13,3.49202551570099e-11,"ENSMUSG00000103037"
197.814240991631,10.7488975104516,1.45227984377379,7.40139550688817,1.34760699430193e-13,4.33255648668071e-11,"ENSMUSG00000029575"
315.323772396226,-31.8280387943941,4.29877632099836,-7.40397648487147,1.32165838017928e-13,4.33255648668071e-11,"ENSMUSG00000025702"
183.865568646344,21.4510954098568,2.91695383677256,7.35393722705985,1.92452140296214e-13,5.83710972690874e-11,"ENSMUSG00000047414"
36.6941180650906,31.6112973130666,4.2975871186936,7.35559197289196,1.90082822458797e-13,5.83710972690874e-11,"ENSMUSG00000052928"
52.0949014791606,31.261532280526,4.24919146381488,7.3570542882668,1.88012901240474e-13,5.83710972690874e-11,"ENSMUSG00000088849"
42.8090876925129,24.2715629576091,3.30324311542529,7.34779793962702,2.01498791163259e-13,5.88926012354435e-11,"ENSMUSG00000090273"
58.295399756955,-31.9716041149213,4.35061572525308,-7.34875386243438,2.00063203470077e-13,5.88926012354435e-11,"ENSMUSG00000029417"
45.3506514654439,25.6914232590289,3.5126627050562,7.31394540729689,2.59410570866004e-13,7.44647308334111e-11,"ENSMUSG00000038451"
90.9431449475616,21.5809938861833,2.95179979912172,7.31113061685435,2.64903868915041e-13,7.47075384703384e-11,"ENSMUSG00000090210"
17.8706593838912,31.4035136482057,4.30041449683038,7.30243879313298,2.82597877566433e-13,7.83234634806968e-11,"ENSMUSG00000022297"
41.4442716959898,31.0037444167598,4.24949779724045,7.29586080427978,2.96755585053531e-13,7.98278307177178e-11,"ENSMUSG00000028012"
65.1449145470733,25.6249357092862,3.51359063042939,7.29309085906648,3.02923650001915e-13,7.98278307177178e-11,"ENSMUSG00000060260"
64.2994610682113,25.8228429135752,3.54051923422076,7.29351860709737,3.01962992924719e-13,7.98278307177178e-11,"ENSMUSG00000037005"
37.1151324482008,30.9394455014697,4.24878225983709,7.28195600747401,3.29014378372854e-13,8.53049376184455e-11,"ENSMUSG00000106820"
9794.0349110187,2.91177677120708,0.401301247431381,7.25583782717987,3.99183130892687e-13,1.01855060779364e-10,"ENSMUSG00000027901"
85.3712363033736,25.3980891505941,3.50916071671464,7.23765344505862,4.56514124117185e-13,1.14663508518496e-10,"ENSMUSG00000070732"
95.7582881603965,25.6062078938177,3.53934191801281,7.23473698980586,4.6643217360982e-13,1.15352264473506e-10,"ENSMUSG00000081339"
22.6606291174417,30.7438130853721,4.2508663178325,7.23236413161263,4.74657435723805e-13,1.15607852716063e-10,"ENSMUSG00000032343"
55.7950296567461,30.6663714902994,4.24972905524332,7.21607685846777,5.35088218781119e-13,1.28381240550843e-10,"ENSMUSG00000085238"
437.980237885814,8.72825654423544,1.20997502079063,7.21358407757226,5.44980477992787e-13,1.28831782113736e-10,"ENSMUSG00000018548"
11.0850255657486,30.538765661648,4.25202402069436,7.18217148186781,6.8612784243889e-13,1.59847899524712e-10,"ENSMUSG00000085847"
319.334954722663,11.6306426047102,1.61997853031901,7.17950416442856,6.99646923431446e-13,1.60668918488007e-10,"ENSMUSG00000073910"
4.71406182521251,30.4312333512897,4.27076435503171,7.12547703912447,1.03720822031021e-12,2.34832706218121e-10,"ENSMUSG00000092181"
68.6715104698858,30.229168385503,4.24825598506356,7.11566546172964,1.11374142589433e-12,2.48658241961824e-10,"ENSMUSG00000060112"
55.643035481283,25.8975412869859,3.65409408872283,7.08726722908154,1.36786100187349e-12,3.0121048774132e-10,"ENSMUSG00000060716"
44.6412884673328,23.7643245241804,3.35558557357192,7.08202011337294,1.42068030731869e-12,3.08613999191189e-10,"ENSMUSG00000096329"
36.6432581934392,24.7317643651996,3.51342311197595,7.0392217438595,1.93316515989496e-12,4.14341732604152e-10,"ENSMUSG00000103984"
312.460742487138,10.0602374701483,1.43137872145408,7.02835477387044,2.08982981134584e-12,4.42026502860321e-10,"ENSMUSG00000039497"
18.138458475889,29.8328307280869,4.24873975928754,7.02157167025205,2.1938622827982e-12,4.58004366181573e-10,"ENSMUSG00000035179"
65.7942534557575,24.0061805188594,3.42474642124418,7.00962277672464,2.38961516888186e-12,4.92475177433025e-10,"ENSMUSG00000071324"
50.4326441062788,27.1432981661414,3.88806707370302,6.98118053305339,2.92709877824931e-12,5.95609023548831e-10,"ENSMUSG00000070371"
45301.4345487107,1.51375280588786,0.217602892652169,6.95649211018323,3.48849784439411e-12,7.00970035607941e-10,"ENSMUSG00000000782"
335.460724951408,10.9204318446745,1.57057677746141,6.95313467089818,3.57257340529581e-12,7.09001450495434e-10,"ENSMUSG00000026765"
24.4855279812809,29.3700868197568,4.25244110404351,6.90664164444974,4.96261417031434e-12,9.72853936436622e-10,"ENSMUSG00000085465"
190.114233200813,-25.343320027919,3.6846625800351,-6.87805721078472,6.06743051732778e-12,1.17510777790415e-09,"ENSMUSG00000056486"
6.23131238060091,29.6807149535045,4.32018667585109,6.87023899208182,6.40944334467907e-12,1.22656906863948e-09,"ENSMUSG00000092604"
27.8746308235562,29.3439211512624,4.29812135698894,6.82715044877638,8.66178461414280e-12,1.63809632555701e-09,"ENSMUSG00000097685"
228.897695489508,9.21711424831684,1.35698403435316,6.79235275801191,1.1031938960125e-11,2.06207463702337e-09,"ENSMUSG00000039115"
18.0696198461457,28.9368736622604,4.27135695268115,6.77463250738071,1.24722877734556e-11,2.30450604549768e-09,"ENSMUSG00000098634"
343.503652297607,9.98416537410909,1.47667596681427,6.76124322362243,1.36812620934511e-11,2.4991623653662e-09,"ENSMUSG00000044258"
26.9883896256947,28.420202495379,4.22430346529981,6.72778429126467,1.72266039297957e-11,3.11143436147714e-09,"ENSMUSG00000080469"
10.6061579942171,28.5513706021393,4.24968697948766,6.71846438101221,1.83649621059099e-11,3.28018628725001e-09,"ENSMUSG00000032595"
14.6218415358457,28.8607457088368,4.29840444470899,6.71429272886646,1.88980591378609e-11,3.3383109960562e-09,"ENSMUSG00000095789"
15.3138537778549,28.7782698954016,4.29882773911491,6.69444593779577,2.16490300797675e-11,3.78269737535068e-09,"ENSMUSG00000045039"
20.2941531901548,22.9800953360502,3.43477924912631,6.69041404681119,2.22540039786443e-11,3.82606970309653e-09,"ENSMUSG00000026785"
20.6798198359453,28.7488920828551,4.29752982943363,6.68963177078025,2.23732847335038e-11,3.82606970309653e-09,"ENSMUSG00000031274"
38.9830789823124,29.116357871286,4.35568307551856,6.6846823716208,2.31426037468167e-11,3.91597216031661e-09,"ENSMUSG00000067878"
26.5928877232441,28.0402671302272,4.21491046049196,6.6526364896858,2.87888625531333e-11,4.82063505772519e-09,"ENSMUSG00000102543"
19.0676053154311,28.1918650075948,4.25828658554814,6.62047150684337,3.58054929924013e-11,5.93374535930773e-09,"ENSMUSG00000087293"
198.298296803055,10.4869338805842,1.59060046671737,6.59306601501683,4.30834882766807e-11,7.06701095966983e-09,"ENSMUSG00000027939"
12.076438071728,28.2361469600635,4.29890884368789,6.56821253642602,5.09228240894155e-11,8.26852926502378e-09,"ENSMUSG00000103723"
17.3620085662719,26.0005711001966,3.96654786867659,6.55496213861943,5.56559956347403e-11,8.94670129828451e-09,"ENSMUSG00000074874"
1012.26491788755,3.33158779414463,0.511077993729783,6.51874632642881,7.08974356256102e-11,1.12839235414028e-08,"ENSMUSG00000020642"
33.7823566130153,27.6827682109768,4.25167598199982,6.51102490598445,7.46397658870471e-11,1.1648876083828e-08,"ENSMUSG00000100480"
21.5811491524916,27.7566942396564,4.26246321290449,6.51189062597038,7.42107490469561e-11,1.1648876083828e-08,"ENSMUSG00000103454"
13.8096488040234,27.9521592337272,4.29852967695504,6.50272566072586,7.88775678178273e-11,1.2191893294919e-08,"ENSMUSG00000002769"
286.274412827987,10.7036533900952,1.64802049477073,6.49485453855613,8.31136769331565e-11,1.27243081590523e-08,"ENSMUSG00000062075"
273.324116025478,9.44774047374576,1.4605957101342,6.46841587182105,9.90356282958518e-11,1.50188464609039e-08,"ENSMUSG00000022335"
2159.81135829611,6.16525007286471,0.957640215352846,6.43796070175802,1.21089339365102e-10,1.81916928064861e-08,"ENSMUSG00000050052"
23.8457773968908,-27.6015214211039,4.28975558800246,-6.43428765459261,1.24053730312264e-10,1.84644788404597e-08,"ENSMUSG00000084889"
31.2223669989454,27.6058234337955,4.29885547743273,6.42166818091815,1.34788984370606e-10,1.98782837041972e-08,"ENSMUSG00000098447"
13.0099893921,27.5553308256427,4.29968272048067,6.40868934221319,1.46775918916515e-10,2.14492990598452e-08,"ENSMUSG00000063903"
33909.0079334292,-2.40532930372252,0.375515195322596,-6.40541137531376,1.49964476504629e-10,2.1717828466774e-08,"ENSMUSG00000025997"
35.1237520789287,25.9900893307253,4.06731670803466,6.38998415820041,1.65902941367845e-10,2.38115159150724e-08,"ENSMUSG00000089145"
59.4033068439746,22.7293207958867,3.55880896616768,6.38677743367688,1.6941793236315e-10,2.41008253339614e-08,"ENSMUSG00000093695"
37.7287485965464,25.4561342839908,3.99024206810346,6.37959648801206,1.77555188768235e-10,2.5036839117977e-08,"ENSMUSG00000039838"
453.150846362814,9.64664189377539,1.51527281058592,6.36627399791149,1.9367532540627e-10,2.70724422252678e-08,"ENSMUSG00000026989"
10.0134199281921,27.0556879808097,4.251695616507,6.36350539200581,1.97200466984566e-10,2.73275647135939e-08,"ENSMUSG00000088763"
9.14111265259939,27.25418680395,4.29865683953668,6.340163409482,2.29521589547259e-10,3.15346970254033e-08,"ENSMUSG00000104154"
486.510015682742,5.56303015299643,0.88047137986225,6.31824075175137,2.64557645912699e-10,3.60403742207343e-08,"ENSMUSG00000030826"
162.801472008204,10.2158977472841,1.63114747937929,6.26301292582791,3.77609305257918e-10,5.10089880842103e-08,"ENSMUSG00000050147"
90.427969756388,22.2371535586455,3.56297398355289,6.24117764016657,4.34288690605024e-10,5.81765891789646e-08,"ENSMUSG00000097069"
87.1603888857899,-27.1466339354655,4.35066677264902,-6.23964908232596,4.38553610597223e-10,5.82623908293418e-08,"ENSMUSG00000000266"
91.6438928058631,24.1958839093773,3.88787177282924,6.2234264202005,4.86412988533228e-10,6.40908917268167e-08,"ENSMUSG00000018126"
35.1806530465051,26.5862051123895,4.27992944031826,6.21183257413994,5.23702107011172e-10,6.8443181871582e-08,"ENSMUSG00000105745"
32.468326236018,24.1673105254172,3.89304042891512,6.2078241843874,5.37232046683589e-10,6.96452028261185e-08,"ENSMUSG00000102554"
116.841661520276,9.86203266863757,1.58998866140058,6.20258050139199,5.55447558104184e-10,7.1430555972198e-08,"ENSMUSG00000073478"
10.3006761480929,26.621067350774,4.29909913214229,6.19224319619456,5.93139391135835e-10,7.5672346924671e-08,"ENSMUSG00000088217"
175.504198909422,9.66216939674843,1.56475705360945,6.17486872767918,6.62184664644914e-10,8.38158935761181e-08,"ENSMUSG00000026617"
972.430073192601,4.19551940792944,0.679790929020621,6.17177904090887,6.75258266502325e-10,8.48029424533193e-08,"ENSMUSG00000024675"
139.145114179728,10.1098019320043,1.64454822687057,6.14746455398414,7.87312867325975e-10,9.81089483896516e-08,"ENSMUSG00000041625"
266.426566739989,9.01390737217344,1.47315760299929,6.11876648759203,9.43024742326895e-10,1.1660863640696e-07,"ENSMUSG00000027379"
27.9864958089231,24.4337174654866,3.99636870625018,6.11397978051253,9.71766234658189e-10,1.19245360474278e-07,"ENSMUSG00000097855"
34.2388472829147,26.0266100013126,4.25802398130001,6.11236811150286,9.81634270863245e-10,1.19543718970657e-07,"ENSMUSG00000101061"
3128.99526601181,-2.07717522513112,0.341282116562174,-6.08638754955887,1.15486702682183e-09,1.39582612452338e-07,"ENSMUSG00000036109"
1677.75657105142,2.69670534836513,0.443985049857173,6.0738652106251,1.24867550526358e-09,1.4979446826203e-07,"ENSMUSG00000044224"
1042.03589519971,8.62377803295268,1.42347052867562,6.05827648639565,1.37587758365325e-09,1.63831349312785e-07,"ENSMUSG00000060131"
158.61581444676,10.3942365804653,1.71826538115246,6.04926147874419,1.45511324389878e-09,1.71992245556418e-07,"ENSMUSG00000024944"
199.173447030487,8.74358461267206,1.45241738953371,6.02002198244069,1.74393385200001e-09,2.04625815116059e-07,"ENSMUSG00000033316"
28.2605316541397,25.561184455847,4.24774419123842,6.0175903503254,1.77032508872703e-09,2.06217215951355e-07,"ENSMUSG00000037709"
32.4490027878534,25.5264388376164,4.25040400083502,6.00565001176395,1.90566873641815e-09,2.18581692466808e-07,"ENSMUSG00000033149"
132.812289974093,9.62500503233137,1.60292101922801,6.00466580503569,1.91726398991104e-09,2.18581692466808e-07,"ENSMUSG00000042380"
1263.49620672747,2.76610103316771,0.460566107338708,6.00587188048005,1.90306428297036e-09,2.18581692466808e-07,"ENSMUSG00000089857"
28.6390937859653,25.4740006769935,4.2485248417051,5.99596368766194,2.02282222300162e-09,2.28992022779937e-07,"ENSMUSG00000073482"
22.0174157857015,25.5455526452443,4.27670919441886,5.97317972392919,2.32673327858281e-09,2.61554108064466e-07,"ENSMUSG00000041945"
17.0255590204486,25.5361975368068,4.27630197280566,5.97156087179984,2.34994348511272e-09,2.62328760577687e-07,"ENSMUSG00000092539"
932.789102445934,2.78478001316922,0.466436916721209,5.97032506077064,2.36781350057461e-09,2.62500703598185e-07,"ENSMUSG00000052488"
13.2102883961756,25.600411512082,4.30495708978713,5.94672861497626,2.73554383260786e-09,3.01190870610763e-07,"ENSMUSG00000098275"
29.4971523609314,23.7446116755678,3.99482754470311,5.94383897924497,2.7842310816667e-09,3.04466085971376e-07,"ENSMUSG00000000753"
147.387446332657,9.81809807981528,1.65637107495228,5.92747496517237,3.07628230500817e-09,3.34129986844637e-07,"ENSMUSG00000023147"
148.039235311462,8.69927169144928,1.47224126801393,5.90886282055164,3.44477405251421e-09,3.71642569759503e-07,"ENSMUSG00000028737"
181.821992114997,7.58651264830918,1.28575171753614,5.9004491651367,3.6251330333018e-09,3.88493423402176e-07,"ENSMUSG00000090062"
277.12634538295,7.64041611836483,1.3047415866862,5.85588456467464,4.74477714259986e-09,5.05114520313197e-07,"ENSMUSG00000086395"
