"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0040017","positive regulation of locomotion","52/850","380/11987",0.136842105263158,1.92979566563467,5.08840666877893,3.1978602000214e-06,0.00559418510185681,0.00519583755590416,"Nrp1/Itgb1/Csf1/Itga4/Cass4/Bmpr2/Ccl20/Mmp9/Smo/Akap12/Bmp7/Lyn/Cd74/App/Hgf/Bcl2/Ssh1/Dab2ip/Sema4a/Gata3/Arhgap5/Zfp703/Mmp14/Epha1/Col18a1/Cripto/F2rl1/Atp8a1/Ccdc25/Tgfbr3/Cxcl16/Lamb1/Lgals3/Ccl25/Adora3/Camk1d/Hras/Mstn/Ntrk3/Plaa/Tgfb1/Ccl5/Trim32/Clasp1/Adgra2/Megf8/Trp53/Tert/Sema6d/Xcl1/Smurf2/Cdh13",52
"GO:0030335","positive regulation of cell migration","50/850","361/11987",0.138504155124654,1.95323447938732,5.08043236621009,3.4967282815043e-06,0.00559418510185681,0.00519583755590416,"Nrp1/Itgb1/Csf1/Itga4/Cass4/Bmpr2/Ccl20/Mmp9/Smo/Akap12/Bmp7/Lyn/Cd74/App/Hgf/Bcl2/Ssh1/Dab2ip/Sema4a/Gata3/Arhgap5/Zfp703/Mmp14/Epha1/Col18a1/Cripto/F2rl1/Atp8a1/Tgfbr3/Cxcl16/Lamb1/Lgals3/Ccl25/Adora3/Camk1d/Hras/Mstn/Ntrk3/Plaa/Tgfb1/Ccl5/Trim32/Clasp1/Adgra2/Trp53/Tert/Sema6d/Xcl1/Smurf2/Cdh13",50
"GO:2000147","positive regulation of cell motility","51/850","372/11987",0.137096774193548,1.93338709677419,5.05226527304279,3.76797380008317e-06,0.00559418510185681,0.00519583755590416,"Nrp1/Itgb1/Csf1/Itga4/Cass4/Bmpr2/Ccl20/Mmp9/Smo/Akap12/Bmp7/Lyn/Cd74/App/Hgf/Bcl2/Ssh1/Dab2ip/Sema4a/Gata3/Arhgap5/Zfp703/Mmp14/Epha1/Col18a1/Cripto/F2rl1/Atp8a1/Ccdc25/Tgfbr3/Cxcl16/Lamb1/Lgals3/Ccl25/Adora3/Camk1d/Hras/Mstn/Ntrk3/Plaa/Tgfb1/Ccl5/Trim32/Clasp1/Adgra2/Trp53/Tert/Sema6d/Xcl1/Smurf2/Cdh13",51
"GO:0006935","chemotaxis","33/850","223/11987",0.147982062780269,2.08689527829069,4.52611011265351,4.26458666625737e-05,0.0367961164473487,0.0341759595486211,"Nrp1/Csf1/Bmpr2/Ccl20/Trpm4/Mmp9/Lyn/Cd74/Cxcl9/App/Hgf/Flrt2/Sema4a/Plekhg5/Jaml/F2rl1/Cxcl16/Lgals3/Ccl25/Camk1d/Mstn/Ntrk3/Itga9/Tgfb1/Plxna3/Ccl5/Cxcr6/Adgra2/Megf8/Egr3/Xcl1/Cklf/Cdh13",33
"GO:0042330","taxis","33/850","223/11987",0.147982062780269,2.08689527829069,4.52611011265351,4.26458666625737e-05,0.0367961164473487,0.0341759595486211,"Nrp1/Csf1/Bmpr2/Ccl20/Trpm4/Mmp9/Lyn/Cd74/Cxcl9/App/Hgf/Flrt2/Sema4a/Plekhg5/Jaml/F2rl1/Cxcl16/Lgals3/Ccl25/Camk1d/Mstn/Ntrk3/Itga9/Tgfb1/Plxna3/Ccl5/Cxcr6/Adgra2/Megf8/Egr3/Xcl1/Cklf/Cdh13",33
"GO:0034109","homotypic cell-cell adhesion","13/850","52/11987",0.25,3.52558823529412,5.0421469147336,4.95681856048703e-05,0.0367961164473487,0.0341759595486211,"Pear1/Tspan9/Jup/Lyn/Ceacam1/Zfp703/Mfsd2b/Vps33b/Plek/Ccl5/Sh2b3/F2rl3/Cd24a",13
"GO:0008285","negative regulation of cell population proliferation","56/850","470/11987",0.119148936170213,1.68028035043805,4.15651796594141,8.10798526182655e-05,0.0478998370871141,0.0444890127744094,"Il2ra/Itgb1/Maged1/Bmpr2/Foxp3/Pmaip1/Mmp9/Smo/Bmp7/Lyn/Ceacam1/App/Plxnb1/Bcl2/Dab2ip/Gata3/Ift74/Tgfb3/Vipr2/Tgfbr3/Ptpn1/Il4i1/Il4i1b/Lgals3/Serpinf1/Tnn/Inppl1/Ppp2r3d/Adora3/Tmigd3/Rarg/Cherp/Hras/Rb1/Mstn/Spin4/Sult2b1/Cnn1/Slc4a2/Tgfb1/Dnajb2/Ifit3b/Gdf11/Trim32/Nupr2/Sh2b3/Atraid/Trp53/Stk3/Tert/Smad2/Cyp27b1/Cd24a/Bnipl/Xcl1/Cdh13",56
"GO:0003206","cardiac chamber morphogenesis","14/850","62/11987",0.225806451612903,3.18440227703985,4.7638903978707,8.60347320828273e-05,0.0478998370871141,0.0444890127744094,"Nrp1/Ryr2/Bmpr2/Notch2/Smo/Bmp7/Gata3/Tgfbr3/Rbm15/Mks1/Fhl2/Vangl2/Tgfb1/Trp53",14
